nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,10.0,15.0,cancer,2406,5,4,5,5,2,4,3,10,0.12264823913574219,0.5925865173339844,True,v2,original_ranking,4,"[(4, 0), (1, 0), (3, 0), (1, 3)]",0.004795551300048828,1.171679973602295,11.913222303336111
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,304,5,4,5,5,2,4,3,10,0.12264823913574219,0.5996172428131104,True,v2,original_ranking,4,"[(2, 0), (1, 0), (4, 0), (3, 0)]",0.007860183715820312,1.9349727630615234,20.12943993528017
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,3391,5,4,5,5,2,4,3,10,0.12264823913574219,0.6032605171203613,True,v2,original_ranking,4,"[(4, 0), (1, 0), (2, 0), (3, 0)]",0.00783228874206543,1.950178861618042,20.365929679124925
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,11.0,cancer,359,5,4,5,5,2,4,3,10,0.12264823913574219,0.5933072566986084,True,v2,original_ranking,3,"[(3, 0), (1, 0), (4, 0)]",0.0047266483306884766,1.1601877212524414,11.69511599803408
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,9096,5,4,5,5,2,4,3,10,0.12264823913574219,0.6082279682159424,True,v2,original_ranking,4,"[(4, 0), (1, 0), (2, 0), (3, 0)]",0.0078089237213134766,1.9496703147888184,20.69310375177817
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,3533,5,4,5,5,2,4,3,10,0.12264823913574219,0.6038093566894531,True,v2,original_ranking,4,"[(4, 0), (3, 0), (2, 0), (1, 0)]",0.007807731628417969,1.9610207080841064,20.78273446897844
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4125,5,4,5,5,2,4,3,10,0.12264823913574219,0.6065642833709717,True,v2,original_ranking,4,"[(4, 0), (2, 0), (1, 0), (3, 0)]",0.007747650146484375,1.9404098987579346,20.214595183166242
4,0.5,0.5,0.3333,0.25,0.25,0.25,3.0,10.0,15.0,cancer,3094,5,4,5,5,2,4,3,10,0.12264823913574219,0.5922098159790039,True,v2,original_ranking,4,"[(3, 0), (1, 0), (4, 0), (0, 2)]",0.007741451263427734,1.9264895915985107,19.762274551494333
3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,cancer,6398,5,4,5,5,2,4,3,10,0.12264823913574219,0.588423490524292,True,v2,original_ranking,3,"[(4, 0), (3, 0), (0, 1)]",0.004697561264038086,1.145887851715088,11.083485575084302
8,0.625,0.75,0.8333,0.375,0.75,0.5,5.0,3.0,12.0,earthquake,7816,5,4,5,5,2,4,3,10,0.12391090393066406,0.5856821537017822,True,v2,original_ranking,8,"[(4, 0), (2, 0), (3, 0), (1, 0), (1, 3), (2, 4), (1, 4), (4, 3)]",0.009346723556518555,1.6745965480804443,31.08872273438013
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,3578,5,4,5,5,2,4,3,10,0.12391090393066406,0.5844826698303223,True,v2,original_ranking,9,"[(3, 0), (2, 0), (4, 3), (1, 3), (3, 2), (4, 0), (1, 0), (1, 2), (4, 1)]",0.010450124740600586,2.530665159225464,32.15686615212799
7,0.7143,0.5,0.8333,0.2857,0.5,0.3636,6.0,4.0,13.0,earthquake,2656,5,4,5,5,2,4,3,10,0.12391090393066406,0.5427517890930176,True,v2,original_ranking,7,"[(4, 3), (1, 3), (4, 0), (3, 0), (2, 4), (2, 0), (1, 4)]",0.010950088500976562,1.4379022121429443,34.75533570012258
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,11.0,16.0,earthquake,2688,5,4,5,5,2,4,3,10,0.12391090393066406,0.5917420387268066,True,v2,original_ranking,8,"[(2, 0), (1, 0), (4, 0), (3, 0), (4, 2), (1, 3), (2, 3), (4, 1)]",0.009534835815429688,2.2800021171569824,30.286482140711197
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,2494,5,4,5,5,2,4,3,10,0.12391090393066406,0.5760746002197266,True,v2,original_ranking,9,"[(3, 0), (2, 0), (3, 2), (1, 2), (4, 0), (4, 3), (1, 3), (1, 0), (4, 1)]",0.01018071174621582,2.4745757579803467,31.829542488695758
8,0.625,0.75,0.8333,0.375,0.75,0.5,5.0,5.0,12.0,earthquake,183,5,4,5,5,2,4,3,10,0.12391090393066406,0.5749945640563965,True,v2,original_ranking,8,"[(4, 0), (2, 0), (2, 1), (4, 3), (2, 3), (3, 1), (3, 0), (1, 0)]",0.010459184646606445,1.8762123584747314,30.390411009375697
8,0.625,0.75,0.8333,0.375,0.75,0.5,5.0,3.0,12.0,earthquake,7977,5,4,5,5,2,4,3,10,0.12391090393066406,0.5974507331848145,True,v2,original_ranking,8,"[(3, 0), (1, 0), (4, 0), (2, 0), (2, 3), (1, 3), (1, 4), (3, 4)]",0.009458541870117188,2.2739832401275635,31.682264867691213
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,6.0,6.0,earthquake,3199,5,4,5,5,2,4,3,10,0.12391090393066406,0.5873379707336426,True,v2,original_ranking,8,"[(3, 0), (2, 0), (1, 3), (2, 3), (4, 0), (1, 0), (2, 4), (1, 4)]",0.010467767715454102,2.4625816345214844,34.47515904245044
7,0.7143,0.5,0.8333,0.0,0.0,,7.0,13.0,19.0,earthquake,316,5,4,5,5,2,4,3,10,0.12391090393066406,0.5847735404968262,True,v2,original_ranking,7,"[(2, 1), (3, 0), (2, 0), (4, 2), (3, 2), (4, 0), (0, 1)]",0.0102081298828125,1.8878591060638428,29.61250820273267
8,0.625,0.75,0.8333,0.375,0.75,0.5,5.0,3.0,12.0,earthquake,8266,5,4,5,5,2,4,3,10,0.12391090393066406,0.5871176719665527,True,v2,original_ranking,8,"[(3, 0), (2, 0), (1, 3), (4, 3), (1, 0), (4, 0), (2, 4), (1, 4)]",0.010303258895874023,2.433879852294922,32.54162011667441
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,1532,5,4,5,5,2,4,3,10,0.12391090393066406,0.5933256149291992,True,v2,original_ranking,9,"[(2, 0), (1, 0), (4, 0), (3, 0), (1, 2), (3, 4), (1, 4), (3, 2), (1, 3)]",0.009534597396850586,2.2920711040496826,29.84375457383348
