nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,8.0,random_graphs_n4_e4,2778,4,4,4,4,1,3,2,10,0.011640548706054688,0.051233768463134766,True,v2,original_ranking,4,"[(2, 3), (0, 3), (0, 2), (3, 1)]",0.0047550201416015625,0.3117539882659912,14.244373592576325
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,7.0,random_graphs_n4_e4,2804,4,4,4,4,1,3,2,10,0.011640548706054688,0.05141329765319824,True,v2,original_ranking,4,"[(3, 0), (2, 3), (2, 0), (1, 0)]",0.00458979606628418,0.3049614429473877,10.220255748048867
4,0.5,0.5,1.0,0.5,0.5,0.5,3.0,5.0,random_graphs_n4_e4,2145,4,4,4,4,1,3,2,10,0.011640548706054688,0.05561256408691406,True,v2,original_ranking,4,"[(3, 2), (0, 2), (3, 0), (2, 1)]",0.004367351531982422,0.28679728507995605,9.331407734054126
4,0.75,0.25,1.5,0.25,0.25,0.25,4.0,7.0,random_graphs_n4_e4,150,4,4,4,4,1,3,2,10,0.011640548706054688,0.048438310623168945,True,v2,original_ranking,4,"[(2, 1), (0, 3), (0, 1), (1, 3)]",0.004403114318847656,0.21775174140930176,11.996350251535091
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,7.0,random_graphs_n4_e4,8823,4,4,4,4,1,3,2,10,0.011640548706054688,0.05098772048950195,True,v2,original_ranking,4,"[(2, 3), (0, 3), (0, 2), (2, 1)]",0.0047528743743896484,0.31151366233825684,13.609324629751892
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,7.0,random_graphs_n4_e4,4669,4,4,4,4,1,3,2,10,0.011640548706054688,0.05078482627868652,True,v2,original_ranking,4,"[(1, 3), (0, 3), (0, 1), (1, 2)]",0.004705667495727539,0.30533528327941895,12.29258304397271
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,3.0,random_graphs_n4_e4,6131,4,4,4,4,1,3,2,10,0.011640548706054688,0.050673723220825195,True,v2,original_ranking,4,"[(2, 3), (1, 3), (0, 3), (0, 1)]",0.004581928253173828,0.29848623275756836,11.722153883835814
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n4_e4,2617,4,4,4,4,1,3,2,10,0.011640548706054688,0.050919294357299805,True,v2,original_ranking,4,"[(1, 3), (0, 3), (0, 1), (3, 2)]",0.004506349563598633,0.30060791969299316,11.504844605044942
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,7.0,random_graphs_n4_e4,7166,4,4,4,4,1,3,2,10,0.011640548706054688,0.055329322814941406,True,v2,original_ranking,2,"[(1, 3), (0, 3)]",0.002639293670654297,0.18562960624694824,4.78675224434929
4,1.0,0.0,2.0,0.0,0.0,,4.0,12.0,random_graphs_n4_e4,1428,4,4,4,4,1,3,2,10,0.011640548706054688,0.05086874961853027,True,v2,original_ranking,4,"[(1, 3), (0, 3), (0, 1), (3, 2)]",0.004758119583129883,0.3073437213897705,15.2212065849723
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,5.0,random_graphs_n4_e4,8328,4,4,4,4,1,3,2,10,0.011640548706054688,0.053783416748046875,True,v2,original_ranking,3,"[(2, 1), (1, 3), (2, 0)]",0.004229545593261719,0.2870473861694336,13.889128016451014
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,8.0,random_graphs_n4_e4,8289,4,4,4,4,1,3,2,10,0.011640548706054688,0.05550360679626465,True,v2,original_ranking,2,"[(2, 3), (1, 3)]",0.0026292800903320312,0.18585205078125,5.812844518004812
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n4_e4,5978,4,4,4,4,1,3,2,10,0.011640548706054688,0.05045962333679199,True,v2,original_ranking,4,"[(2, 3), (0, 3), (0, 2), (2, 1)]",0.004751443862915039,0.31283020973205566,14.24138693622935
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,4.0,random_graphs_n4_e4,5511,4,4,4,4,1,3,2,10,0.011640548706054688,0.05116558074951172,True,v2,original_ranking,4,"[(1, 3), (0, 3), (0, 1), (1, 2)]",0.004828453063964844,0.31121158599853516,11.906371472813255
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,5.0,random_graphs_n4_e4,5864,4,4,4,4,1,3,2,10,0.011640548706054688,0.04815936088562012,True,v2,original_ranking,4,"[(1, 3), (1, 2), (0, 3), (0, 2)]",0.0044100284576416016,0.21381044387817383,10.54121868023159
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,random_graphs_n4_e4,606,4,4,4,4,1,3,2,10,0.011640548706054688,0.05285334587097168,True,v2,original_ranking,3,"[(0, 1), (3, 1), (3, 2)]",0.003782510757446289,0.26169252395629883,9.500450434240935
4,1.0,0.0,2.0,0.0,0.0,,4.0,12.0,random_graphs_n4_e4,1933,4,4,4,4,1,3,2,10,0.011640548706054688,0.05164766311645508,True,v2,original_ranking,4,"[(3, 2), (1, 3), (1, 2), (0, 2)]",0.0045375823974609375,0.30614471435546875,9.824431389696027
3,0.6667,0.25,1.0,0.3333,0.25,0.2857,4.0,7.0,random_graphs_n4_e4,6071,4,4,4,4,1,3,2,10,0.011640548706054688,0.055295705795288086,True,v2,original_ranking,3,"[(3, 2), (1, 2), (1, 3)]",0.0026862621307373047,0.18955469131469727,6.225557439798485
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,2.0,random_graphs_n4_e4,5504,4,4,4,4,1,3,2,10,0.011640548706054688,0.05147814750671387,True,v2,original_ranking,3,"[(0, 3), (3, 2), (0, 1)]",0.003947734832763672,0.2716941833496094,11.354372733338787
3,0.6667,0.25,1.0,0.3333,0.25,0.2857,3.0,8.0,random_graphs_n4_e4,5163,4,4,4,4,1,3,2,10,0.011640548706054688,0.051187992095947266,True,v2,original_ranking,3,"[(2, 3), (1, 3), (1, 2)]",0.002597808837890625,0.18689465522766113,7.61288995019929
