nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,best_I
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,8.0,8.0,cancer,4187,5,12.234522104263306,0.9229977130889893,True,original,arrows_sum,0.49924492835998535,0.009694814682006836,3.0791261752456185
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4187,5,12.234522104263306,0.9229977130889893,True,original,arrows_mean,0.49924492835998535,0.009990453720092773,0.5200650064343064
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,4187,5,12.234522104263306,0.9229977130889893,True,refined_indep_facts,original,0.02294135093688965,0.02344512939453125,-1.8602290812032227
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,4187,5,12.234522104263306,0.9229977130889893,True,refined_indep_facts,refined_indep_facts,0.02294135093688965,0.016275644302368164,4.625855434921573
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,4187,5,12.234522104263306,0.9229977130889893,True,refined_indep_facts,arrows_sum,0.02294135093688965,0.009556770324707031,0.5200728975225167
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,4187,5,12.234522104263306,0.9229977130889893,True,refined_indep_facts,arrows_mean,0.02294135093688965,0.009196043014526367,0.5200728975225167
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4135,5,12.234522104263306,0.9154670238494873,True,original,original,0.6451883316040039,0.04912376403808594,20.71753816457358
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4135,5,12.234522104263306,0.9154670238494873,True,original,refined_indep_facts,0.6451883316040039,0.033867597579956055,2.3203341932027706
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,9.0,9.0,cancer,4135,5,12.234522104263306,0.9154670238494873,True,original,arrows_sum,0.6451883316040039,0.01988840103149414,3.1011192144933397
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4135,5,12.234522104263306,0.9154670238494873,True,original,arrows_mean,0.6451883316040039,0.02032780647277832,0.5246572964198228
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,4135,5,12.234522104263306,0.9154670238494873,True,refined_indep_facts,original,0.022667884826660156,0.02187943458557129,-2.343780215536154
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,4135,5,12.234522104263306,0.9154670238494873,True,refined_indep_facts,refined_indep_facts,0.022667884826660156,0.01525735855102539,4.4837178380133205
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,4135,5,12.234522104263306,0.9154670238494873,True,refined_indep_facts,arrows_sum,0.022667884826660156,0.009567975997924805,0.5246577087460911
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,4135,5,12.234522104263306,0.9154670238494873,True,refined_indep_facts,arrows_mean,0.022667884826660156,0.009665966033935547,0.5246577087460911
4,0.5,0.5,0.3333,0.25,0.25,0.25,3.0,10.0,15.0,cancer,5174,5,12.234522104263306,0.9280660152435303,True,original,original,0.676337718963623,0.052764177322387695,22.68380183081321
4,0.5,0.5,0.3333,0.25,0.25,0.25,3.0,10.0,15.0,cancer,5174,5,12.234522104263306,0.9280660152435303,True,original,refined_indep_facts,0.676337718963623,0.03664588928222656,2.129375071993251
7,0.5714,0.75,0.6667,0.2857,0.5,0.3636,5.0,5.0,12.0,cancer,5174,5,12.234522104263306,0.9280660152435303,True,original,arrows_sum,0.676337718963623,0.022394180297851562,3.504004181415905
4,0.5,0.5,0.3333,0.25,0.25,0.25,3.0,10.0,15.0,cancer,5174,5,12.234522104263306,0.9280660152435303,True,original,arrows_mean,0.676337718963623,0.021398544311523438,0.5067957536756704
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,cancer,5174,5,12.234522104263306,0.9280660152435303,True,refined_indep_facts,original,0.024602174758911133,0.03556704521179199,6.348010596060629
2,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,10.0,10.0,cancer,5174,5,12.234522104263306,0.9280660152435303,True,refined_indep_facts,refined_indep_facts,0.024602174758911133,0.023319721221923828,3.5215331479898793
2,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,10.0,10.0,cancer,5174,5,12.234522104263306,0.9280660152435303,True,refined_indep_facts,arrows_sum,0.024602174758911133,0.01331472396850586,1.0271830147026817
2,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,10.0,10.0,cancer,5174,5,12.234522104263306,0.9280660152435303,True,refined_indep_facts,arrows_mean,0.024602174758911133,0.013570308685302734,0.5135915073513408
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,cancer,5303,5,12.234522104263306,0.9193236827850342,True,original,original,0.7505264282226562,0.37153124809265137,21.03789936927707
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,cancer,5303,5,12.234522104263306,0.9193236827850342,True,original,refined_indep_facts,0.7505264282226562,0.256803035736084,2.22859444862848
8,0.625,0.75,0.8333,0.375,0.75,0.5,5.0,4.0,11.0,cancer,5303,5,12.234522104263306,0.9193236827850342,True,original,arrows_sum,0.7505264282226562,0.14859318733215332,4.0666647158803055
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,5303,5,12.234522104263306,0.9193236827850342,True,original,arrows_mean,0.7505264282226562,0.14989137649536133,0.5122728155323917
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,2.0,7.0,cancer,5303,5,12.234522104263306,0.9193236827850342,True,refined_indep_facts,original,0.023697376251220703,0.031018495559692383,7.796147776846948
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,5303,5,12.234522104263306,0.9193236827850342,True,refined_indep_facts,refined_indep_facts,0.023697376251220703,0.02062082290649414,4.088422640243858
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,2.0,7.0,cancer,5303,5,12.234522104263306,0.9193236827850342,True,refined_indep_facts,arrows_sum,0.023697376251220703,0.01239776611328125,1.0
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,5303,5,12.234522104263306,0.9193236827850342,True,refined_indep_facts,arrows_mean,0.023697376251220703,0.012843847274780273,0.5122822179237476
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,cancer,3942,5,12.234522104263306,0.9163315296173096,True,original,original,0.8634402751922607,0.9573121070861816,22.72217768265889
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,cancer,3942,5,12.234522104263306,0.9163315296173096,True,original,refined_indep_facts,0.8634402751922607,0.6486742496490479,2.2152004393494407
9,0.5556,1.0,0.8333,0.4444,1.0,0.6154,5.0,0.0,5.0,cancer,3942,5,12.234522104263306,0.9163315296173096,True,original,arrows_sum,0.8634402751922607,0.34208154678344727,4.500053145432474
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,5.0,6.0,11.0,cancer,3942,5,12.234522104263306,0.9163315296173096,True,original,arrows_mean,0.8634402751922607,0.3464999198913574,0.5000158818697574
3,0.3333,0.5,0.1667,0.3333,0.25,0.2857,4.0,5.0,15.0,cancer,3942,5,12.234522104263306,0.9163315296173096,True,refined_indep_facts,original,0.027120590209960938,0.10339665412902832,7.9662251854816155
2,0.5,0.25,0.1667,0.0,0.0,,5.0,8.0,13.0,cancer,3942,5,12.234522104263306,0.9163315296173096,True,refined_indep_facts,refined_indep_facts,0.027120590209960938,0.07412004470825195,4.921526690642394
3,0.3333,0.5,0.1667,0.3333,0.25,0.2857,4.0,5.0,15.0,cancer,3942,5,12.234522104263306,0.9163315296173096,True,refined_indep_facts,arrows_sum,0.027120590209960938,0.04219698905944824,1.5000000233158541
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,3942,5,12.234522104263306,0.9163315296173096,True,refined_indep_facts,arrows_mean,0.027120590209960938,0.04207634925842285,0.5000406171844332
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,2778,5,12.234522104263306,0.9250297546386719,True,original,original,0.4873232841491699,0.04051470756530762,20.33784025746439
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,2778,5,12.234522104263306,0.9250297546386719,True,original,refined_indep_facts,0.4873232841491699,0.02800297737121582,2.3869679216901
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,8.0,18.0,cancer,2778,5,12.234522104263306,0.9250297546386719,True,original,arrows_sum,0.4873232841491699,0.01678752899169922,3.075198245699007
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,2778,5,12.234522104263306,0.9250297546386719,True,original,arrows_mean,0.4873232841491699,0.016542434692382812,0.5179812180975609
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,2778,5,12.234522104263306,0.9250297546386719,True,refined_indep_facts,original,0.023790836334228516,0.02220010757446289,-1.4555470792080487
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,2778,5,12.234522104263306,0.9250297546386719,True,refined_indep_facts,refined_indep_facts,0.023790836334228516,0.015172481536865234,4.577882271199466
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,2778,5,12.234522104263306,0.9250297546386719,True,refined_indep_facts,arrows_sum,0.023790836334228516,0.00947117805480957,0.5179877376650559
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,2778,5,12.234522104263306,0.9250297546386719,True,refined_indep_facts,arrows_mean,0.023790836334228516,0.009654760360717773,0.5179877376650559
3,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,cancer,2804,5,12.234522104263306,0.9302620887756348,True,original,original,0.33989524841308594,0.0015590190887451172,12.267178466545886
3,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,cancer,2804,5,12.234522104263306,0.9302620887756348,True,original,refined_indep_facts,0.33989524841308594,0.0018379688262939453,2.7821316369193014
3,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,cancer,2804,5,12.234522104263306,0.9302620887756348,True,original,arrows_sum,0.33989524841308594,0.0012054443359375,1.5020254731796665
3,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,cancer,2804,5,12.234522104263306,0.9302620887756348,True,original,arrows_mean,0.33989524841308594,0.0011982917785644531,0.5006751577265555
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,2804,5,12.234522104263306,0.9302620887756348,True,refined_indep_facts,original,0.02304697036743164,0.014957427978515625,3.766089801747905
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,2804,5,12.234522104263306,0.9302620887756348,True,refined_indep_facts,refined_indep_facts,0.02304697036743164,0.012123823165893555,3.8088836834710347
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,2804,5,12.234522104263306,0.9302620887756348,True,refined_indep_facts,arrows_sum,0.02304697036743164,0.0072879791259765625,0.5015246966431266
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,2804,5,12.234522104263306,0.9302620887756348,True,refined_indep_facts,arrows_mean,0.02304697036743164,0.007328033447265625,0.5015246966431266
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,2145,5,12.234522104263306,0.9218051433563232,True,original,original,0.5278661251068115,0.017288923263549805,20.58988682059826
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,2145,5,12.234522104263306,0.9218051433563232,True,original,refined_indep_facts,0.5278661251068115,0.011163473129272461,2.095019642531097
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,8.0,8.0,cancer,2145,5,12.234522104263306,0.9218051433563232,True,original,arrows_sum,0.5278661251068115,0.006453514099121094,3.057511591449912
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,2145,5,12.234522104263306,0.9218051433563232,True,original,arrows_mean,0.5278661251068115,0.006652116775512695,0.5105987423596208
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,cancer,2145,5,12.234522104263306,0.9218051433563232,True,refined_indep_facts,original,0.022691965103149414,0.02950596809387207,9.356387672056687
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,cancer,2145,5,12.234522104263306,0.9218051433563232,True,refined_indep_facts,refined_indep_facts,0.022691965103149414,0.020960569381713867,4.241450897394536
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,cancer,2145,5,12.234522104263306,0.9218051433563232,True,refined_indep_facts,arrows_sum,0.022691965103149414,0.013178586959838867,1.0
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,2145,5,12.234522104263306,0.9218051433563232,True,refined_indep_facts,arrows_mean,0.022691965103149414,0.013316869735717773,0.5121117462493241
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,150,5,12.234522104263306,0.9184393882751465,True,original,original,0.6674764156341553,0.04977989196777344,21.040892555850142
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,150,5,12.234522104263306,0.9184393882751465,True,original,refined_indep_facts,0.6674764156341553,0.034534454345703125,2.197396978029462
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,13.0,13.0,cancer,150,5,12.234522104263306,0.9184393882751465,True,original,arrows_sum,0.6674764156341553,0.019577503204345703,3.0749162722328873
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,150,5,12.234522104263306,0.9184393882751465,True,original,arrows_mean,0.6674764156341553,0.020424365997314453,0.5164721649731069
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,150,5,12.234522104263306,0.9184393882751465,True,refined_indep_facts,original,0.02401280403137207,0.022901296615600586,-3.089212732520279
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,150,5,12.234522104263306,0.9184393882751465,True,refined_indep_facts,refined_indep_facts,0.02401280403137207,0.015418767929077148,4.162967050863399
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,150,5,12.234522104263306,0.9184393882751465,True,refined_indep_facts,arrows_sum,0.02401280403137207,0.009229660034179688,0.5164735347199441
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,150,5,12.234522104263306,0.9184393882751465,True,refined_indep_facts,arrows_mean,0.02401280403137207,0.009346723556518555,0.5164735347199441
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,8823,5,12.234522104263306,0.923189640045166,True,original,original,0.7035329341888428,0.37392687797546387,20.414986354565528
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,cancer,8823,5,12.234522104263306,0.923189640045166,True,original,refined_indep_facts,0.7035329341888428,0.2622358798980713,2.161746016656484
8,0.625,0.75,0.8333,0.375,0.75,0.5,5.0,4.0,11.0,cancer,8823,5,12.234522104263306,0.923189640045166,True,original,arrows_sum,0.7035329341888428,0.14933133125305176,4.071380131597108
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,8823,5,12.234522104263306,0.923189640045166,True,original,arrows_mean,0.7035329341888428,0.14852356910705566,0.516408067334954
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,8823,5,12.234522104263306,0.923189640045166,True,refined_indep_facts,original,0.023143768310546875,0.02155327796936035,-2.6967322681511057
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,8823,5,12.234522104263306,0.923189640045166,True,refined_indep_facts,refined_indep_facts,0.023143768310546875,0.015812397003173828,4.172342813425188
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,8823,5,12.234522104263306,0.923189640045166,True,refined_indep_facts,arrows_sum,0.023143768310546875,0.009536266326904297,0.5164094934579878
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,8823,5,12.234522104263306,0.923189640045166,True,refined_indep_facts,arrows_mean,0.023143768310546875,0.009202718734741211,0.5164094934579878
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4669,5,12.234522104263306,0.9225637912750244,True,original,original,0.7676398754119873,0.024017333984375,20.465176024216788
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4669,5,12.234522104263306,0.9225637912750244,True,original,refined_indep_facts,0.7676398754119873,0.015880584716796875,2.3579760452762804
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,8.0,8.0,cancer,4669,5,12.234522104263306,0.9225637912750244,True,original,arrows_sum,0.7676398754119873,0.009729623794555664,3.1031755065008038
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,4669,5,12.234522104263306,0.9225637912750244,True,original,arrows_mean,0.7676398754119873,0.009736776351928711,0.5227417577456175
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,4669,5,12.234522104263306,0.9225637912750244,True,refined_indep_facts,original,0.022815227508544922,0.022533655166625977,-1.7784370022060534
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,4669,5,12.234522104263306,0.9225637912750244,True,refined_indep_facts,refined_indep_facts,0.022815227508544922,0.015638351440429688,4.610512654244122
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,4669,5,12.234522104263306,0.9225637912750244,True,refined_indep_facts,arrows_sum,0.022815227508544922,0.009609699249267578,0.5227493807106538
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,4669,5,12.234522104263306,0.9225637912750244,True,refined_indep_facts,arrows_mean,0.022815227508544922,0.009804964065551758,0.5227493807106538
3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,cancer,6131,5,12.234522104263306,0.9174749851226807,True,original,original,0.340717077255249,0.0068051815032958984,13.304091491863643
3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,cancer,6131,5,12.234522104263306,0.9174749851226807,True,original,refined_indep_facts,0.340717077255249,0.0054204463958740234,2.5478023729477726
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,cancer,6131,5,12.234522104263306,0.9174749851226807,True,original,arrows_sum,0.340717077255249,0.0032079219818115234,2.002795975055419
3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,cancer,6131,5,12.234522104263306,0.9174749851226807,True,original,arrows_mean,0.340717077255249,0.003122568130493164,0.5009314312365757
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,2.0,7.0,cancer,6131,5,12.234522104263306,0.9174749851226807,True,refined_indep_facts,original,0.022028684616088867,0.020334959030151367,9.34285204310012
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,6131,5,12.234522104263306,0.9174749851226807,True,refined_indep_facts,refined_indep_facts,0.022028684616088867,0.017537593841552734,3.1947528205237967
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,2.0,7.0,cancer,6131,5,12.234522104263306,0.9174749851226807,True,refined_indep_facts,arrows_sum,0.022028684616088867,0.010903358459472656,0.99999156920565
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,6131,5,12.234522104263306,0.9174749851226807,True,refined_indep_facts,arrows_mean,0.022028684616088867,0.01090383529663086,0.5028029250830528
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,2617,5,12.234522104263306,0.9122488498687744,True,original,original,0.43724727630615234,0.007485628128051758,21.596828295785315
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,2617,5,12.234522104263306,0.9122488498687744,True,original,refined_indep_facts,0.43724727630615234,0.005198478698730469,2.5287020951089385
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,9.0,cancer,2617,5,12.234522104263306,0.9122488498687744,True,original,arrows_sum,0.43724727630615234,0.0031898021697998047,2.5747854733943445
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,2617,5,12.234522104263306,0.9122488498687744,True,original,arrows_mean,0.43724727630615234,0.003167867660522461,0.5183799927784261
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,2617,5,12.234522104263306,0.9122488498687744,True,refined_indep_facts,original,0.022544145584106445,0.021945953369140625,-2.01513608220019
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,cancer,2617,5,12.234522104263306,0.9122488498687744,True,refined_indep_facts,refined_indep_facts,0.022544145584106445,0.015486955642700195,4.656590359480073
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,2617,5,12.234522104263306,0.9122488498687744,True,refined_indep_facts,arrows_sum,0.022544145584106445,0.009679794311523438,0.5184158269627445
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,2617,5,12.234522104263306,0.9122488498687744,True,refined_indep_facts,arrows_mean,0.022544145584106445,0.009711027145385742,0.5184158269627445
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,7166,5,12.234522104263306,0.8952884674072266,True,original,original,1.0053672790527344,0.14186739921569824,24.405099098961497
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,9.0,14.0,cancer,7166,5,12.234522104263306,0.8952884674072266,True,original,refined_indep_facts,1.0053672790527344,0.10139036178588867,3.249230671474202
7,0.7143,0.5,0.8333,0.2857,0.5,0.3636,5.0,7.0,13.0,cancer,7166,5,12.234522104263306,0.8952884674072266,True,original,arrows_sum,1.0053672790527344,0.05512857437133789,3.5137842922147624
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,5.0,6.0,12.0,cancer,7166,5,12.234522104263306,0.8952884674072266,True,original,arrows_mean,1.0053672790527344,0.05423712730407715,0.5022973820357938
3,0.3333,0.5,0.1667,0.3333,0.25,0.2857,4.0,5.0,15.0,cancer,7166,5,12.234522104263306,0.8952884674072266,True,refined_indep_facts,original,0.02642226219177246,0.10027694702148438,10.483604961443866
2,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,10.0,10.0,cancer,7166,5,12.234522104263306,0.8952884674072266,True,refined_indep_facts,refined_indep_facts,0.02642226219177246,0.07156515121459961,5.65634893050018
3,0.3333,0.5,0.1667,0.3333,0.25,0.2857,4.0,5.0,15.0,cancer,7166,5,12.234522104263306,0.8952884674072266,True,refined_indep_facts,arrows_sum,0.02642226219177246,0.041037559509277344,1.5
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,cancer,7166,5,12.234522104263306,0.8952884674072266,True,refined_indep_facts,arrows_mean,0.02642226219177246,0.03926706314086914,0.5034747715017631
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,cancer,1428,5,12.234522104263306,0.9161853790283203,True,original,original,0.7126059532165527,0.1693432331085205,19.963030462116233
