nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,18.0,survey,150,6,2006.12597990036,18.1269850730896,True,original,arrows_mean,1.6681301593780518,0.019670963287353516,4,"frozenset({(5, 3), (4, 0), (4, 1), (2, 1)})",0.5002840634543662
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,150,6,2006.12597990036,18.1269850730896,True,refined_indep_facts,original,0.046587228775024414,0.04236721992492676,2,"frozenset({(1, 2), (3, 5)})",15.508634458348086
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,150,6,2006.12597990036,18.1269850730896,True,refined_indep_facts,refined_indep_facts,0.046587228775024414,0.03648185729980469,1,"frozenset({(5, 3)})",8.98339246534451
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,16.0,survey,150,6,2006.12597990036,18.1269850730896,True,refined_indep_facts,arrows_sum,0.046587228775024414,0.018424034118652344,2,"frozenset({(5, 3), (4, 1)})",1.0004259101909483
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,16.0,survey,150,6,2006.12597990036,18.1269850730896,True,refined_indep_facts,arrows_mean,0.046587228775024414,0.01874375343322754,1,"frozenset({(4, 1)})",0.5003950910362831
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,survey,8823,6,2006.12597990036,18.2438006401062,True,original,original,1.5193355083465576,0.014733314514160156,5,"frozenset({(2, 1), (3, 1), (2, 5), (4, 1), (3, 5)})",18.590765044092638
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,survey,8823,6,2006.12597990036,18.2438006401062,True,original,refined_indep_facts,1.5193355083465576,0.011235713958740234,5,"frozenset({(2, 1), (3, 1), (2, 5), (4, 1), (3, 5)})",4.844096862949415
6,0.5,0.5,0.3333,0.5,0.5,0.5,4.0,14.0,survey,8823,6,2006.12597990036,18.2438006401062,True,original,arrows_sum,1.5193355083465576,0.005247592926025391,6,"frozenset({(2, 1), (3, 1), (0, 5), (2, 5), (4, 1), (3, 5)})",3.005797980144189
6,0.5,0.5,0.3333,0.5,0.5,0.5,4.0,14.0,survey,8823,6,2006.12597990036,18.2438006401062,True,original,arrows_mean,1.5193355083465576,0.005238771438598633,6,"frozenset({(2, 1), (3, 1), (0, 5), (2, 5), (4, 1), (3, 5)})",0.5009663300240316
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,survey,8823,6,2006.12597990036,18.2438006401062,True,refined_indep_facts,original,0.05209922790527344,0.0686802864074707,2,"frozenset({(5, 3), (1, 2)})",11.868066951192416
1,1.0,0.0,0.1111,0.0,0.0,,6.0,22.0,survey,8823,6,2006.12597990036,18.2438006401062,True,refined_indep_facts,refined_indep_facts,0.05209922790527344,0.05405926704406738,1,"frozenset({(1, 4)})",8.885930530906286
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,15.0,survey,8823,6,2006.12597990036,18.2438006401062,True,refined_indep_facts,arrows_sum,0.05209922790527344,0.028217077255249023,2,"frozenset({(4, 1), (3, 5)})",1.0012034210756144
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,16.0,survey,8823,6,2006.12597990036,18.2438006401062,True,refined_indep_facts,arrows_mean,0.05209922790527344,0.028790950775146484,1,"frozenset({(4, 1)})",0.5012034210756144
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,18.0,survey,4669,6,2006.12597990036,18.254591941833496,True,original,original,2.1751651763916016,0.9660372734069824,4,"frozenset({(3, 1), (4, 1), (2, 1), (3, 5)})",16.669025172095985
3,1.0,0.0,0.3333,0.0,0.0,,6.0,20.0,survey,4669,6,2006.12597990036,18.254591941833496,True,original,refined_indep_facts,2.1751651763916016,0.827744722366333,3,"frozenset({(3, 1), (5, 3), (2, 1)})",6.867442554713084
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,6.0,22.0,survey,4669,6,2006.12597990036,18.254591941833496,True,original,arrows_sum,2.1751651763916016,0.40463829040527344,7,"frozenset({(0, 1), (2, 4), (0, 4), (2, 1), (3, 1), (5, 3), (4, 1)})",3.5022224755974714
5,1.0,0.0,0.5556,0.0,0.0,,8.0,24.0,survey,4669,6,2006.12597990036,18.254591941833496,True,original,arrows_mean,2.1751651763916016,0.4033069610595703,5,"frozenset({(2, 4), (0, 4), (2, 1), (3, 1), (5, 3)})",0.5003905147054505
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,survey,4669,6,2006.12597990036,18.254591941833496,True,refined_indep_facts,original,0.04770231246948242,0.04019665718078613,2,"frozenset({(5, 3), (1, 2)})",13.98788445525026
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,4669,6,2006.12597990036,18.254591941833496,True,refined_indep_facts,refined_indep_facts,0.04770231246948242,0.03443622589111328,1,"frozenset({(5, 3)})",8.854536389120122
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,16.0,survey,4669,6,2006.12597990036,18.254591941833496,True,refined_indep_facts,arrows_sum,0.04770231246948242,0.0180666446685791,2,"frozenset({(5, 3), (4, 1)})",1.0005215429891974
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,16.0,survey,4669,6,2006.12597990036,18.254591941833496,True,refined_indep_facts,arrows_mean,0.04770231246948242,0.01996636390686035,1,"frozenset({(4, 1)})",0.5002700998039767
4,1.0,0.0,0.4444,0.0,0.0,,7.0,19.0,survey,6131,6,2006.12597990036,18.29594874382019,True,original,original,1.5963029861450195,0.36243605613708496,4,"frozenset({(3, 1), (5, 3), (2, 1), (4, 3)})",16.745332996429408
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,survey,6131,6,2006.12597990036,18.29594874382019,True,original,refined_indep_facts,1.5963029861450195,0.3066751956939697,3,"frozenset({(3, 1), (2, 1), (3, 5)})",6.788183771118416
8,0.875,0.1667,0.7778,0.125,0.1667,0.1429,9.0,14.0,survey,6131,6,2006.12597990036,18.29594874382019,True,original,arrows_sum,1.5963029861450195,0.1534709930419922,8,"frozenset({(1, 2), (4, 3), (3, 1), (4, 2), (0, 2), (5, 3), (3, 2), (5, 2)})",4.012004021903943
6,0.8333,0.1667,0.5556,0.1667,0.1667,0.1667,7.0,16.0,survey,6131,6,2006.12597990036,18.29594874382019,True,original,arrows_mean,1.5963029861450195,0.15074563026428223,6,"frozenset({(3, 1), (4, 2), (0, 2), (5, 3), (4, 1), (5, 2)})",0.5024897119428235
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,survey,6131,6,2006.12597990036,18.29594874382019,True,refined_indep_facts,original,0.04937291145324707,0.04263663291931152,2,"frozenset({(5, 3), (1, 2)})",14.020875538521603
1,1.0,0.0,0.1111,0.0,0.0,,7.0,22.0,survey,6131,6,2006.12597990036,18.29594874382019,True,refined_indep_facts,refined_indep_facts,0.04937291145324707,0.03384661674499512,1,"frozenset({(3, 4)})",8.797028996567429
2,1.0,0.0,0.2222,0.0,0.0,,7.0,18.0,survey,6131,6,2006.12597990036,18.29594874382019,True,refined_indep_facts,arrows_sum,0.04937291145324707,0.018429040908813477,2,"frozenset({(2, 1), (4, 3)})",1.0043591416887248
1,1.0,0.0,0.1111,0.0,0.0,,7.0,16.0,survey,6131,6,2006.12597990036,18.29594874382019,True,refined_indep_facts,arrows_mean,0.04937291145324707,0.01848006248474121,1,"frozenset({(4, 3)})",0.5028876455267135
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,11.0,survey,2617,6,2006.12597990036,18.084639310836792,True,original,original,3.0414609909057617,2.65305495262146,5,"frozenset({(1, 2), (4, 3), (5, 3), (1, 3), (5, 2)})",17.182001187507392
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,11.0,survey,2617,6,2006.12597990036,18.084639310836792,True,original,refined_indep_facts,3.0414609909057617,2.0399436950683594,5,"frozenset({(1, 2), (4, 3), (5, 3), (1, 3), (5, 2)})",5.804479757696765
11,0.8182,0.3333,1.0,0.1818,0.3333,0.2353,10.0,14.0,survey,2617,6,2006.12597990036,18.084639310836792,True,original,arrows_sum,3.0414609909057617,0.9215981960296631,11,"frozenset({(1, 2), (0, 4), (3, 4), (5, 4), (1, 4), (4, 2), (0, 2), (5, 3), (3, 2), (1, 3), (5, 2)})",5.502249699115634
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,7.0,13.0,survey,2617,6,2006.12597990036,18.084639310836792,True,original,arrows_mean,3.0414609909057617,0.9262044429779053,6,"frozenset({(1, 2), (0, 4), (5, 4), (4, 2), (5, 3), (1, 3)})",0.5003735996321627
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,16.0,survey,2617,6,2006.12597990036,18.084639310836792,True,refined_indep_facts,original,0.05813026428222656,0.2636888027191162,4,"frozenset({(3, 1), (2, 5), (4, 1), (4, 3)})",23.211779629939244
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,17.0,survey,2617,6,2006.12597990036,18.084639310836792,True,refined_indep_facts,refined_indep_facts,0.05813026428222656,0.20400428771972656,3,"frozenset({(1, 3), (1, 4), (5, 2)})",11.56922307957454
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,16.0,survey,2617,6,2006.12597990036,18.084639310836792,True,refined_indep_facts,arrows_sum,0.05813026428222656,0.09685230255126953,4,"frozenset({(3, 1), (2, 5), (4, 1), (4, 3)})",2.0
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,survey,2617,6,2006.12597990036,18.084639310836792,True,refined_indep_facts,arrows_mean,0.05813026428222656,0.09778189659118652,1,"frozenset({(1, 2)})",0.5000083003640929
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,survey,7166,6,2006.12597990036,18.185591220855713,True,original,original,0.7972218990325928,0.069976806640625,3,"frozenset({(3, 1), (2, 1), (3, 5)})",13.26937446639618
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,19.0,survey,7166,6,2006.12597990036,18.185591220855713,True,original,refined_indep_facts,0.7972218990325928,0.0675039291381836,3,"frozenset({(3, 1), (2, 1), (3, 5)})",5.109016947118117
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,5.0,23.0,survey,7166,6,2006.12597990036,18.185591220855713,True,original,arrows_sum,0.7972218990325928,0.03621077537536621,6,"frozenset({(0, 1), (2, 4), (2, 1), (3, 1), (5, 3), (4, 1)})",3.00834525076894
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,6.0,24.0,survey,7166,6,2006.12597990036,18.185591220855713,True,original,arrows_mean,0.7972218990325928,0.035370826721191406,5,"frozenset({(0, 1), (2, 4), (2, 1), (3, 1), (5, 3)})",0.5014079713703226
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,7166,6,2006.12597990036,18.185591220855713,True,refined_indep_facts,original,0.04527473449707031,0.023516416549682617,2,"frozenset({(1, 2), (3, 5)})",11.67744553389916
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,7166,6,2006.12597990036,18.185591220855713,True,refined_indep_facts,refined_indep_facts,0.04527473449707031,0.02148127555847168,1,"frozenset({(5, 3)})",6.340179174369879
2,1.0,0.0,0.2222,0.0,0.0,,6.0,19.0,survey,7166,6,2006.12597990036,18.185591220855713,True,refined_indep_facts,arrows_sum,0.04527473449707031,0.011547565460205078,2,"frozenset({(5, 3), (2, 1)})",1.0027278430159554
1,1.0,0.0,0.1111,0.0,0.0,,6.0,19.0,survey,7166,6,2006.12597990036,18.185591220855713,True,refined_indep_facts,arrows_mean,0.04527473449707031,0.011810064315795898,1,"frozenset({(2, 1)})",0.5019512760197917
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,survey,1428,6,2006.12597990036,18.034016132354736,True,original,original,1.7812085151672363,0.008228778839111328,5,"frozenset({(0, 1), (2, 1), (0, 3), (5, 3), (4, 1)})",15.85827136730069
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,survey,1428,6,2006.12597990036,18.034016132354736,True,original,refined_indep_facts,1.7812085151672363,0.006905555725097656,5,"frozenset({(0, 1), (2, 1), (0, 3), (5, 3), (4, 1)})",5.391285694572313
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,21.0,survey,1428,6,2006.12597990036,18.034016132354736,True,original,arrows_sum,1.7812085151672363,0.0035665035247802734,6,"frozenset({(0, 1), (2, 4), (2, 1), (0, 3), (5, 3), (4, 1)})",3.001603743318213
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,21.0,survey,1428,6,2006.12597990036,18.034016132354736,True,original,arrows_mean,1.7812085151672363,0.0036461353302001953,6,"frozenset({(0, 1), (2, 4), (2, 1), (0, 3), (5, 3), (4, 1)})",0.5002672905530355
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,21.0,survey,1428,6,2006.12597990036,18.034016132354736,True,refined_indep_facts,original,0.0477752685546875,0.040570974349975586,2,"frozenset({(1, 4), (3, 5)})",14.369295316003322
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,1428,6,2006.12597990036,18.034016132354736,True,refined_indep_facts,refined_indep_facts,0.0477752685546875,0.03630471229553223,1,"frozenset({(5, 3)})",9.195992264552713
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,16.0,survey,1428,6,2006.12597990036,18.034016132354736,True,refined_indep_facts,arrows_sum,0.0477752685546875,0.017722368240356445,2,"frozenset({(5, 3), (4, 1)})",1.0004673340306898
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,16.0,survey,1428,6,2006.12597990036,18.034016132354736,True,refined_indep_facts,arrows_mean,0.0477752685546875,0.018393754959106445,1,"frozenset({(4, 1)})",0.5002590635241543
6,0.5,0.5,0.3333,0.5,0.5,0.5,4.0,16.0,survey,8328,6,2006.12597990036,18.069689750671387,True,original,original,3.343249559402466,0.4822564125061035,6,"frozenset({(0, 1), (2, 1), (3, 1), (0, 5), (4, 1), (3, 5)})",24.93053356539204
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,17.0,survey,8328,6,2006.12597990036,18.069689750671387,True,original,refined_indep_facts,3.343249559402466,0.34266185760498047,5,"frozenset({(2, 1), (3, 1), (0, 5), (4, 1), (3, 5)})",8.075864699048132
9,0.6667,0.5,0.6667,0.3333,0.5,0.4,7.0,14.0,survey,8328,6,2006.12597990036,18.069689750671387,True,original,arrows_sum,3.343249559402466,0.14253520965576172,9,"frozenset({(0, 1), (2, 1), (3, 1), (5, 1), (4, 2), (0, 2), (0, 5), (4, 1), (3, 5)})",4.50018072246641
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,7.0,16.0,survey,8328,6,2006.12597990036,18.069689750671387,True,original,arrows_mean,3.343249559402466,0.14548373222351074,5,"frozenset({(5, 1), (0, 2), (0, 5), (4, 1), (3, 5)})",0.5000252375145109
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,6.0,17.0,survey,8328,6,2006.12597990036,18.069689750671387,True,refined_indep_facts,original,0.06987738609313965,0.12170100212097168,2,"frozenset({(5, 0), (1, 3)})",12.199517962028072
1,1.0,0.0,0.1111,0.0,0.0,,6.0,22.0,survey,8328,6,2006.12597990036,18.069689750671387,True,refined_indep_facts,refined_indep_facts,0.06987738609313965,0.08761405944824219,1,"frozenset({(1, 4)})",13.81730846649582
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,6.0,15.0,survey,8328,6,2006.12597990036,18.069689750671387,True,refined_indep_facts,arrows_sum,0.06987738609313965,0.04029107093811035,2,"frozenset({(4, 1), (0, 5)})",1.0000354456378149
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,16.0,survey,8328,6,2006.12597990036,18.069689750671387,True,refined_indep_facts,arrows_mean,0.06987738609313965,0.038575172424316406,1,"frozenset({(4, 1)})",0.5000319682946752
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,18.0,survey,8289,6,2006.12597990036,19.12590503692627,True,original,original,1.8377447128295898,1.1683526039123535,4,"frozenset({(3, 1), (4, 1), (2, 1), (3, 5)})",17.78244182197198
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,18.0,survey,8289,6,2006.12597990036,19.12590503692627,True,original,refined_indep_facts,1.8377447128295898,0.9709219932556152,4,"frozenset({(3, 1), (4, 1), (2, 1), (3, 5)})",5.915353491754217
10,0.8,0.3333,0.8889,0.2,0.3333,0.25,8.0,15.0,survey,8289,6,2006.12597990036,19.12590503692627,True,original,arrows_sum,1.8377447128295898,0.4754512310028076,10,"frozenset({(0, 1), (2, 1), (3, 1), (0, 3), (5, 1), (2, 3), (0, 2), (5, 3), (4, 1), (5, 2)})",5.0035547615825156
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,7.0,11.0,survey,8289,6,2006.12597990036,19.12590503692627,True,original,arrows_mean,1.8377447128295898,0.47111010551452637,6,"frozenset({(0, 1), (0, 3), (2, 3), (0, 2), (4, 1), (5, 2)})",0.5004788313140992
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,8289,6,2006.12597990036,19.12590503692627,True,refined_indep_facts,original,0.0505063533782959,0.04164552688598633,2,"frozenset({(1, 2), (3, 5)})",12.744015164335913
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,8289,6,2006.12597990036,19.12590503692627,True,refined_indep_facts,refined_indep_facts,0.0505063533782959,0.034355878829956055,1,"frozenset({(5, 3)})",8.868385402987482
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,16.0,survey,8289,6,2006.12597990036,19.12590503692627,True,refined_indep_facts,arrows_sum,0.0505063533782959,0.018245935440063477,2,"frozenset({(5, 3), (4, 1)})",1.0006962151148233
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,16.0,survey,8289,6,2006.12597990036,19.12590503692627,True,refined_indep_facts,arrows_mean,0.0505063533782959,0.01830911636352539,1,"frozenset({(4, 1)})",0.5004606857994379
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,survey,5978,6,2006.12597990036,18.335970401763916,True,original,original,1.6578888893127441,0.10030841827392578,4,"frozenset({(5, 3), (1, 3), (2, 1), (4, 1)})",17.75163643689524
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,survey,5978,6,2006.12597990036,18.335970401763916,True,original,refined_indep_facts,1.6578888893127441,0.08729290962219238,4,"frozenset({(5, 3), (1, 3), (2, 1), (4, 1)})",5.8292138177465125
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,8.0,13.0,survey,5978,6,2006.12597990036,18.335970401763916,True,original,arrows_sum,1.6578888893127441,0.041400909423828125,8,"frozenset({(1, 3), (2, 1), (4, 3), (0, 3), (2, 3), (0, 5), (5, 3), (4, 1)})",4.002083652756153
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,7.0,14.0,survey,5978,6,2006.12597990036,18.335970401763916,True,original,arrows_mean,1.6578888893127441,0.0430912971496582,7,"frozenset({(2, 1), (4, 3), (4, 1), (0, 3), (2, 3), (5, 3), (1, 3)})",0.5002616717410437
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,5978,6,2006.12597990036,18.335970401763916,True,refined_indep_facts,original,0.0508725643157959,0.042217254638671875,2,"frozenset({(1, 2), (3, 5)})",12.766708466711538
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,5978,6,2006.12597990036,18.335970401763916,True,refined_indep_facts,refined_indep_facts,0.0508725643157959,0.03445911407470703,1,"frozenset({(5, 3)})",8.73409882260982
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,survey,5978,6,2006.12597990036,18.335970401763916,True,refined_indep_facts,arrows_sum,0.0508725643157959,0.017622709274291992,2,"frozenset({(5, 3), (1, 2)})",1.00073125738865
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,survey,5978,6,2006.12597990036,18.335970401763916,True,refined_indep_facts,arrows_mean,0.0508725643157959,0.018053054809570312,1,"frozenset({(1, 3)})",0.5004849564331091
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,12.0,survey,5511,6,2006.12597990036,18.17227864265442,True,original,original,1.3550002574920654,0.03815746307373047,4,"frozenset({(1, 2), (4, 1), (3, 5), (5, 2)})",13.849561143703074
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,12.0,survey,5511,6,2006.12597990036,18.17227864265442,True,original,refined_indep_facts,1.3550002574920654,0.032459259033203125,4,"frozenset({(1, 2), (4, 1), (3, 5), (5, 2)})",5.383442922198947
6,0.5,0.5,0.3333,0.5,0.5,0.5,5.0,11.0,survey,5511,6,2006.12597990036,18.17227864265442,True,original,arrows_sum,1.3550002574920654,0.017441749572753906,6,"frozenset({(1, 2), (4, 2), (3, 2), (4, 1), (3, 5), (5, 2)})",3.017287562804165
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,12.0,survey,5511,6,2006.12597990036,18.17227864265442,True,original,arrows_mean,1.3550002574920654,0.01663494110107422,4,"frozenset({(1, 2), (4, 1), (3, 5), (5, 2)})",0.5036551912053193
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,survey,5511,6,2006.12597990036,18.17227864265442,True,refined_indep_facts,original,0.04676461219787598,0.04808402061462402,2,"frozenset({(5, 3), (1, 2)})",14.016091607100535
1,1.0,0.0,0.1111,0.0,0.0,,6.0,22.0,survey,5511,6,2006.12597990036,18.17227864265442,True,refined_indep_facts,refined_indep_facts,0.04676461219787598,0.041718244552612305,1,"frozenset({(1, 4)})",7.678161206575107
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,15.0,survey,5511,6,2006.12597990036,18.17227864265442,True,refined_indep_facts,arrows_sum,0.04676461219787598,0.022862911224365234,2,"frozenset({(4, 1), (3, 5)})",1.0146207648212773
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,16.0,survey,5511,6,2006.12597990036,18.17227864265442,True,refined_indep_facts,arrows_mean,0.04676461219787598,0.02185511589050293,1,"frozenset({(3, 5)})",0.5131852844044646
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,11.0,survey,5864,6,2006.12597990036,18.063064098358154,True,original,original,1.142763614654541,0.1547703742980957,4,"frozenset({(5, 3), (1, 2), (1, 3), (5, 2)})",13.842230660142153
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,16.0,survey,5864,6,2006.12597990036,18.063064098358154,True,original,refined_indep_facts,1.142763614654541,0.13943243026733398,3,"frozenset({(5, 3), (1, 3), (2, 1)})",5.0444790642883435
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,7.0,13.0,survey,5864,6,2006.12597990036,18.063064098358154,True,original,arrows_sum,1.142763614654541,0.07657670974731445,6,"frozenset({(1, 2), (4, 3), (5, 4), (2, 3), (5, 3), (1, 3)})",3.0033660786025544
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,12.0,survey,5864,6,2006.12597990036,18.063064098358154,True,original,arrows_mean,1.142763614654541,0.0770423412322998,4,"frozenset({(5, 4), (1, 2), (1, 3), (4, 3)})",0.500811959617815
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,5864,6,2006.12597990036,18.063064098358154,True,refined_indep_facts,original,0.04893231391906738,0.038164615631103516,2,"frozenset({(1, 2), (3, 5)})",12.397997032145113
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,survey,5864,6,2006.12597990036,18.063064098358154,True,refined_indep_facts,refined_indep_facts,0.04893231391906738,0.032105207443237305,1,"frozenset({(5, 3)})",6.413471533895337
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,11.0,survey,5864,6,2006.12597990036,18.063064098358154,True,refined_indep_facts,arrows_sum,0.04893231391906738,0.018035888671875,2,"frozenset({(2, 5), (1, 3)})",1.000488200166881
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,survey,5864,6,2006.12597990036,18.063064098358154,True,refined_indep_facts,arrows_mean,0.04893231391906738,0.018339157104492188,1,"frozenset({(1, 3)})",0.5004882001668809
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,survey,606,6,2006.12597990036,18.149702072143555,True,original,original,1.9768648147583008,0.015716075897216797,4,"frozenset({(5, 3), (1, 3), (2, 1), (4, 1)})",18.844382805027024
