nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,8.0,random_graphs_n5_e5,3094,5,5,3,3,0,2,1,10,0.01304483413696289,0.06458187103271484,False,v2,original_ranking,5,"[(4, 2), (4, 0), (3, 4), (3, 2), (3, 0)]",0,1.0497472286224365,19.718605683701345
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,8.0,random_graphs_n5_e5,6398,5,5,3,3,0,2,1,10,0.01304483413696289,0.19388198852539062,True,v2,original_ranking,4,"[(1, 4), (2, 1), (3, 0), (2, 3)]",0,1.442012071609497,18.179549333036917
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,6.0,random_graphs_n5_e5,7816,5,5,3,3,0,2,1,15,0.013309955596923828,0.07179141044616699,True,v2,original_ranking,5,"[(4, 3), (1, 3), (2, 0), (3, 0), (1, 4)]",0,11.859145641326904,26.215753972701883
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,12.0,random_graphs_n5_e5,3578,5,5,3,3,0,2,1,15,0.013309955596923828,0.07111883163452148,True,v2,original_ranking,4,"[(1, 0), (3, 1), (4, 1), (2, 0)]",0,9.256683349609375,18.287321878946766
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,random_graphs_n5_e5,2656,5,5,3,3,0,2,1,15,0.013309955596923828,0.07189178466796875,True,v2,original_ranking,4,"[(1, 4), (2, 1), (2, 3), (0, 3)]",0,8.09226679801941,20.31441321898726
5,0.8,0.2,0.8,0.2,0.2,0.2,5.0,13.0,random_graphs_n5_e5,2688,5,5,3,3,0,2,1,15,0.013309955596923828,0.07263350486755371,True,v2,original_ranking,5,"[(4, 3), (4, 1), (2, 1), (4, 2), (0, 4)]",0,11.926525354385376,26.512257133627273
2,1.0,0.0,0.4,0.0,0.0,,5.0,17.0,random_graphs_n5_e5,2494,5,5,3,3,0,2,1,15,0.013309955596923828,0.07200765609741211,False,v2,original_ranking,2,"[(1, 0), (2, 3)]",0,4.172910213470459,7.560714001001001
5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n5_e5,183,5,5,3,3,0,2,1,15,0.013309955596923828,0.07035303115844727,True,v2,original_ranking,5,"[(0, 3), (4, 1), (2, 1), (0, 4), (0, 2)]",0,15.135315418243408,38.149860642589886
4,0.75,0.2,0.6,0.25,0.2,0.2222,4.0,17.0,random_graphs_n5_e5,7977,5,5,3,3,0,2,1,15,0.013309955596923828,0.0682668685913086,True,v2,original_ranking,4,"[(4, 3), (4, 1), (1, 3), (0, 4)]",0,8.407747268676758,19.07210800479239
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,3.0,random_graphs_n5_e5,3199,5,5,3,3,0,2,1,15,0.013309955596923828,0.07063817977905273,True,v2,original_ranking,5,"[(1, 4), (2, 3), (1, 3), (1, 2), (0, 3)]",0,13.239382266998291,27.782718073227333
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,3.0,random_graphs_n5_e5,316,5,5,3,3,0,2,1,15,0.013309955596923828,0.07146120071411133,True,v2,original_ranking,4,"[(2, 0), (1, 4), (3, 0), (3, 1)]",0,9.476919651031494,24.302591339270975
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,random_graphs_n5_e5,8266,5,5,3,3,0,2,1,15,0.013309955596923828,0.07181096076965332,True,v2,original_ranking,3,"[(2, 3), (0, 3), (3, 1)]",0,7.611037015914917,17.49098093925653
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,16.0,random_graphs_n5_e5,1532,5,5,3,3,0,2,1,15,0.013309955596923828,0.07109522819519043,True,v2,original_ranking,4,"[(0, 1), (4, 3), (4, 2), (0, 2)]",0,9.11275839805603,12.302864686802593
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,18.0,random_graphs_n5_e5,1009,5,5,3,3,0,2,1,15,0.013309955596923828,0.07162070274353027,True,v2,original_ranking,3,"[(2, 1), (4, 1), (3, 0)]",0,5.096394777297974,9.205453733698498
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,4.0,random_graphs_n5_e5,2250,5,5,3,3,0,2,1,15,0.013309955596923828,0.07146763801574707,True,v2,original_ranking,5,"[(3, 2), (3, 4), (1, 4), (0, 4), (0, 1)]",0,9.84703254699707,20.84527706568398
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,16.0,random_graphs_n5_e5,4447,5,5,3,3,0,2,1,15,0.013309955596923828,0.07170534133911133,True,v2,original_ranking,3,"[(2, 3), (0, 3), (1, 4)]",0,5.423253059387207,9.456230753328583
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,3.0,random_graphs_n5_e5,2415,5,5,3,3,0,2,1,15,0.013309955596923828,0.07036638259887695,True,v2,original_ranking,4,"[(3, 0), (3, 2), (1, 2), (4, 1)]",0,8.581679582595825,13.77819547623945
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,17.0,random_graphs_n5_e5,3595,5,5,3,3,0,2,1,15,0.013309955596923828,0.07144427299499512,True,v2,original_ranking,5,"[(4, 2), (1, 3), (0, 3), (0, 1), (1, 4)]",0,13.793452024459839,36.56254355918036
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,random_graphs_n5_e5,4187,5,5,3,3,0,2,1,15,0.013309955596923828,0.07158637046813965,True,v2,original_ranking,4,"[(1, 4), (0, 3), (1, 3), (4, 2)]",0,7.893511056900024,13.685399956346934
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,14.0,random_graphs_n5_e5,4135,5,5,3,3,0,2,1,15,0.013309955596923828,0.07108259201049805,True,v2,original_ranking,3,"[(3, 4), (4, 1), (3, 2)]",0,7.328278541564941,14.34317341914882
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,12.0,random_graphs_n5_e5,5174,5,5,3,3,0,2,1,15,0.013309955596923828,0.0646524429321289,False,v2,original_ranking,4,"[(3, 1), (2, 3), (2, 0), (1, 0)]",0,8.665611743927002,19.771677920625425
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,8.0,random_graphs_n5_e5,5303,5,5,3,3,0,2,1,15,0.013309955596923828,0.06952261924743652,True,v2,original_ranking,5,"[(1, 4), (3, 0), (1, 0), (2, 0), (2, 3)]",0,7.821442127227783,13.903715555887542
6,0.1667,1.0,0.2,0.8333,1.0,0.9091,1.0,0.0,random_graphs_n5_e5,3942,5,5,3,3,0,2,1,15,0.013309955596923828,0.07000517845153809,True,v2,original_ranking,6,"[(1, 2), (3, 4), (3, 0), (1, 4), (1, 0), (0, 4)]",0,14.535077571868896,31.780827274905825
6,0.3333,0.8,0.4,0.6667,0.8,0.7273,2.0,8.0,random_graphs_n5_e5,2778,5,5,3,3,0,2,1,15,0.013309955596923828,0.07145524024963379,True,v2,original_ranking,6,"[(3, 4), (3, 0), (3, 1), (2, 3), (2, 1), (0, 1)]",0,14.067280054092407,29.39165510071785
4,1.0,0.0,0.8,0.0,0.0,,5.0,16.0,random_graphs_n5_e5,2804,5,5,3,3,0,2,1,15,0.013309955596923828,0.07001805305480957,True,v2,original_ranking,4,"[(1, 2), (1, 0), (0, 2), (3, 1)]",0,12.964560985565186,20.57076357744476
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,5.0,random_graphs_n5_e5,2145,5,5,3,3,0,2,1,15,0.013309955596923828,0.07242536544799805,True,v2,original_ranking,4,"[(0, 2), (3, 2), (2, 4), (1, 2)]",0,11.729450464248657,25.03131599430322
4,1.0,0.0,0.8,0.0,0.0,,7.0,14.0,random_graphs_n5_e5,150,5,5,3,3,0,2,1,15,0.013309955596923828,0.07140731811523438,True,v2,original_ranking,4,"[(3, 2), (0, 1), (3, 4), (0, 4)]",0,8.287781000137329,14.177773290591972
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,3.0,random_graphs_n5_e5,8823,5,5,3,3,0,2,1,15,0.013309955596923828,0.0678410530090332,False,v2,original_ranking,4,"[(2, 4), (2, 1), (1, 4), (3, 2)]",0,8.486462831497192,19.923248283351562
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,17.0,random_graphs_n5_e5,4669,5,5,3,3,0,2,1,15,0.013309955596923828,0.0710909366607666,True,v2,original_ranking,5,"[(4, 1), (2, 3), (0, 3), (0, 2), (1, 0)]",0,11.755090713500977,27.18028508194074
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,4.0,random_graphs_n5_e5,6131,5,5,3,3,0,2,1,15,0.013309955596923828,0.07288789749145508,True,v2,original_ranking,4,"[(3, 1), (2, 0), (4, 0), (4, 3)]",0,11.242047309875488,21.950342104260574
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,15.0,random_graphs_n5_e5,2617,5,5,3,3,0,2,1,15,0.013309955596923828,0.0723574161529541,True,v2,original_ranking,5,"[(2, 3), (4, 3), (4, 2), (1, 3), (1, 0)]",0,11.682800531387329,21.116922286807927
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,3.0,random_graphs_n5_e5,7166,5,5,3,3,0,2,1,15,0.013309955596923828,0.07234048843383789,True,v2,original_ranking,5,"[(0, 3), (2, 4), (1, 2), (0, 2), (0, 1)]",0,14.994769811630249,36.9270910475734
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,15.0,random_graphs_n5_e5,1428,5,5,3,3,0,2,1,15,0.013309955596923828,0.07150006294250488,True,v2,original_ranking,4,"[(4, 1), (2, 1), (2, 3), (0, 3)]",0,9.895494937896729,16.593581576391177
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,6.0,random_graphs_n5_e5,8328,5,5,3,3,0,2,1,15,0.013309955596923828,0.0716545581817627,True,v2,original_ranking,5,"[(0, 2), (1, 2), (4, 2), (1, 3), (0, 3)]",0,10.339790105819702,17.109277064388667
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,3.0,random_graphs_n5_e5,8289,5,5,3,3,0,2,1,15,0.013309955596923828,0.07205462455749512,True,v2,original_ranking,3,"[(2, 3), (0, 1), (4, 0)]",0,8.49030089378357,11.151244835655499
4,1.0,0.0,0.8,0.0,0.0,,5.0,18.0,random_graphs_n5_e5,5978,5,5,3,3,0,2,1,15,0.013309955596923828,0.06759905815124512,True,v2,original_ranking,4,"[(3, 1), (2, 4), (0, 4), (0, 2)]",0,10.408183574676514,15.818399373266738
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,10.0,random_graphs_n5_e5,5511,5,5,3,3,0,2,1,15,0.013309955596923828,0.06512165069580078,False,v2,original_ranking,5,"[(2, 4), (2, 0), (1, 4), (1, 0), (0, 4)]",0,8.491774559020996,19.641437059607913
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,random_graphs_n5_e5,5864,5,5,3,3,0,2,1,15,0.013309955596923828,0.0722043514251709,True,v2,original_ranking,4,"[(4, 0), (2, 0), (1, 3), (0, 3)]",0,9.644084215164185,24.982432602362405
3,1.0,0.0,0.6,0.0,0.0,,5.0,14.0,random_graphs_n5_e5,606,5,5,3,3,0,2,1,15,0.013309955596923828,0.07171249389648438,False,v2,original_ranking,3,"[(3, 1), (4, 1), (2, 3)]",0,6.955022811889648,12.475392728550357
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,6.0,random_graphs_n5_e5,1933,5,5,3,3,0,2,1,15,0.013309955596923828,0.06846022605895996,True,v2,original_ranking,4,"[(3, 4), (2, 4), (2, 3), (0, 2)]",0,8.43912386894226,17.652812249694737
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,18.0,random_graphs_n5_e5,6071,5,5,3,3,0,2,1,15,0.013309955596923828,0.06850433349609375,False,v2,original_ranking,4,"[(2, 4), (2, 1), (1, 4), (0, 1)]",0,7.72076153755188,16.264278972020715
3,0.3333,0.4,0.2,0.6667,0.4,0.5,4.0,9.0,random_graphs_n5_e5,5504,5,5,3,3,0,2,1,15,0.013309955596923828,0.07101583480834961,False,v2,original_ranking,3,"[(0, 3), (3, 1), (1, 4)]",0,7.360654830932617,15.230268665828698
6,0.5,0.6,0.6,0.5,0.6,0.5455,3.0,11.0,random_graphs_n5_e5,5163,5,5,3,3,0,2,1,15,0.013309955596923828,0.07123589515686035,True,v2,original_ranking,6,"[(2, 4), (3, 0), (2, 3), (1, 3), (1, 2), (1, 0)]",0,15.337870597839355,38.05942284314342
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,6.0,19.0,random_graphs_n5_e5,2406,5,5,3,3,0,2,1,15,0.013309955596923828,0.07096076011657715,True,v2,original_ranking,6,"[(0, 3), (2, 3), (2, 1), (4, 1), (3, 1), (2, 0)]",0,11.181658029556274,17.861198309934764
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,5.0,10.0,random_graphs_n5_e5,304,5,5,3,3,0,2,1,15,0.013309955596923828,0.07047605514526367,True,v2,original_ranking,6,"[(1, 0), (2, 4), (1, 4), (1, 2), (3, 2), (0, 4)]",0,13.715850830078125,25.852346365640916
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,13.0,random_graphs_n5_e5,3391,5,5,3,3,0,2,1,15,0.013309955596923828,0.0713348388671875,True,v2,original_ranking,5,"[(0, 3), (4, 3), (1, 2), (3, 2), (4, 0)]",0,10.218569040298462,20.599441132652334
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,6.0,random_graphs_n5_e5,359,5,5,3,3,0,2,1,15,0.013309955596923828,0.07201504707336426,True,v2,original_ranking,5,"[(0, 3), (4, 3), (4, 2), (0, 4), (0, 1)]",0,11.380093574523926,21.879904994310063
5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,random_graphs_n5_e5,9096,5,5,3,3,0,2,1,15,0.013309955596923828,0.07149171829223633,True,v2,original_ranking,5,"[(0, 2), (3, 1), (0, 3), (4, 1), (4, 0)]",0,12.896101474761963,38.79060300208667
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,14.0,random_graphs_n5_e5,3533,5,5,3,3,0,2,1,15,0.013309955596923828,0.07129788398742676,False,v2,original_ranking,3,"[(0, 4), (1, 4), (1, 2)]",0,7.083852767944336,14.722237355724882
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,15.0,random_graphs_n5_e5,4125,5,5,3,3,0,2,1,15,0.013309955596923828,0.07232236862182617,True,v2,original_ranking,5,"[(1, 0), (1, 3), (1, 4), (2, 4), (2, 1)]",0,13.402037143707275,34.212173206507764
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,7.0,random_graphs_n5_e5,3094,5,5,3,3,0,2,1,15,0.013309955596923828,0.06505393981933594,False,v2,original_ranking,5,"[(4, 3), (4, 0), (2, 4), (2, 3), (0, 3)]",0,8.484015226364136,20.61479734443383
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,2.0,random_graphs_n5_e5,6398,5,5,3,3,0,2,1,15,0.013309955596923828,0.07033443450927734,True,v2,original_ranking,5,"[(1, 4), (2, 3), (2, 0), (0, 3), (1, 2)]",0,11.812984228134155,21.933318867682125
4,1.0,0.0,0.8,0.0,0.0,,9.0,12.0,random_graphs_n5_e5,7816,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06469249725341797,True,v2,original_ranking,4,"[(2, 4), (2, 3), (1, 2), (0, 4)]",0,0.05359172821044922,3.9959200508651755
3,1.0,0.0,0.6,0.0,0.0,,8.0,9.0,random_graphs_n5_e5,3578,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06389784812927246,True,v2,original_ranking,3,"[(2, 3), (1, 2), (2, 4)]",0,0.04943251609802246,-3.6765761862219906
4,1.0,0.0,0.8,0.0,0.0,,8.0,17.0,random_graphs_n5_e5,2656,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06420350074768066,True,v2,original_ranking,4,"[(0, 1), (0, 2), (3, 4), (0, 4)]",0,0.04630613327026367,-1.6039247129021001
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,15.0,random_graphs_n5_e5,2688,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06482172012329102,True,v2,original_ranking,4,"[(2, 3), (0, 1), (1, 3), (0, 2)]",0,0.06431818008422852,-8.001667734057701
0,0.0,0.0,0.0,,0.0,,5.0,12.0,random_graphs_n5_e5,2494,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06425762176513672,True,v2,original_ranking,0,[],0,0.02418208122253418,3.560714001001001
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,9.0,random_graphs_n5_e5,183,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06320834159851074,True,v2,original_ranking,5,"[(2, 4), (3, 4), (2, 3), (1, 3), (0, 3)]",0,0.07199382781982422,20.681796771618796
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,13.0,random_graphs_n5_e5,7977,5,5,3,3,-1,2,1,5,0.009905099868774414,0.05696916580200195,True,v2,original_ranking,5,"[(1, 2), (0, 2), (2, 3), (2, 4), (0, 1)]",0,0.042369842529296875,10.677690960853539
4,1.0,0.0,0.8,0.0,0.0,,9.0,9.0,random_graphs_n5_e5,3199,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06284451484680176,True,v2,original_ranking,4,"[(0, 1), (0, 4), (2, 4), (3, 4)]",0,0.06400728225708008,-3.0727038135079243
4,1.0,0.0,0.8,0.0,0.0,,9.0,9.0,random_graphs_n5_e5,316,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06070089340209961,True,v2,original_ranking,4,"[(2, 3), (1, 2), (2, 4), (0, 1)]",0,0.04889702796936035,7.75778700253709
2,1.0,0.0,0.4,0.0,0.0,,7.0,9.0,random_graphs_n5_e5,8266,5,5,3,3,-1,2,1,5,0.009905099868774414,0.0593409538269043,True,v2,original_ranking,2,"[(0, 1), (0, 2)]",0,0.039998531341552734,-5.7139500724117305
5,1.0,0.0,1.0,0.0,0.0,,9.0,15.0,random_graphs_n5_e5,1532,5,5,3,3,-1,2,1,5,0.009905099868774414,0.05679583549499512,True,v2,original_ranking,5,"[(0, 2), (1, 4), (0, 4), (0, 1), (1, 3)]",0,0.0441746711730957,5.306572324498995
2,1.0,0.0,0.4,0.0,0.0,,6.0,17.0,random_graphs_n5_e5,1009,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06063580513000488,True,v2,original_ranking,2,"[(0, 1), (0, 2)]",0,0.02772212028503418,2.006184843976274
3,1.0,0.0,0.6,0.0,0.0,,8.0,7.0,random_graphs_n5_e5,2250,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06193399429321289,True,v2,original_ranking,3,"[(1, 2), (2, 4), (0, 2)]",0,0.056139469146728516,3.855572528937458
0,0.0,0.0,0.0,,0.0,,5.0,12.0,random_graphs_n5_e5,4447,5,5,3,3,-1,2,1,5,0.009905099868774414,0.060543060302734375,True,v2,original_ranking,0,[],0,0.026746749877929688,0.3732220757249318
3,1.0,0.0,0.6,0.0,0.0,,8.0,11.0,random_graphs_n5_e5,2415,5,5,3,3,-1,2,1,5,0.009905099868774414,0.05714702606201172,True,v2,original_ranking,3,"[(0, 1), (0, 2), (1, 3)]",0,0.04314589500427246,2.6121674084314597
5,1.0,0.0,1.0,0.0,0.0,,10.0,17.0,random_graphs_n5_e5,3595,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06367254257202148,True,v2,original_ranking,5,"[(2, 3), (1, 2), (0, 2), (0, 4), (3, 4)]",0,0.0669398307800293,15.91516490043997
4,1.0,0.0,0.8,0.0,0.0,,9.0,13.0,random_graphs_n5_e5,4187,5,5,3,3,-1,2,1,5,0.009905099868774414,0.060884952545166016,True,v2,original_ranking,4,"[(0, 2), (2, 3), (0, 4), (1, 2)]",0,0.04262542724609375,5.948012071276585
4,1.0,0.0,0.8,0.0,0.0,,9.0,19.0,random_graphs_n5_e5,4135,5,5,3,3,-1,2,1,5,0.009905099868774414,0.059447288513183594,True,v2,original_ranking,4,"[(0, 1), (0, 3), (0, 4), (2, 4)]",0,0.03851175308227539,5.15141514970432
1,1.0,0.0,0.2,0.0,0.0,,6.0,9.0,random_graphs_n5_e5,5174,5,5,3,3,-1,2,1,5,0.009905099868774414,0.0546262264251709,True,v2,original_ranking,1,"[(1, 2)]",0,0.041005849838256836,-10.646650784089498
3,0.6667,0.2,0.4,0.3333,0.2,0.25,6.0,8.0,random_graphs_n5_e5,5303,5,5,3,3,-1,2,1,5,0.009905099868774414,0.0568079948425293,True,v2,original_ranking,3,"[(2, 4), (0, 3), (1, 2)]",0,0.04068136215209961,-2.2778851971183967
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,7.0,random_graphs_n5_e5,3942,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06297159194946289,True,v2,original_ranking,4,"[(2, 3), (0, 2), (2, 4), (1, 2)]",0,0.07173728942871094,14.51499494960494
4,1.0,0.0,0.8,0.0,0.0,,9.0,8.0,random_graphs_n5_e5,2778,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06416869163513184,True,v2,original_ranking,4,"[(1, 4), (0, 2), (0, 4), (0, 3)]",0,0.06579780578613281,1.5359897252292265
3,1.0,0.0,0.6,0.0,0.0,,8.0,12.0,random_graphs_n5_e5,2804,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06186962127685547,True,v2,original_ranking,3,"[(3, 4), (0, 3), (2, 3)]",0,0.06069493293762207,-4.463814945694831
2,1.0,0.0,0.4,0.0,0.0,,7.0,9.0,random_graphs_n5_e5,2145,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06483936309814453,True,v2,original_ranking,2,"[(3, 4), (1, 4)]",0,0.06141853332519531,-15.262380220118542
3,1.0,0.0,0.6,0.0,0.0,,7.0,15.0,random_graphs_n5_e5,150,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06452679634094238,True,v2,original_ranking,3,"[(0, 3), (0, 2), (0, 4)]",0,0.046501874923706055,3.0236010306535768
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,7.0,random_graphs_n5_e5,8823,5,5,3,3,-1,2,1,5,0.009905099868774414,0.057044267654418945,True,v2,original_ranking,4,"[(0, 2), (0, 1), (0, 4), (0, 3)]",0,0.04324769973754883,9.992607799535746
5,1.0,0.0,1.0,0.0,0.0,,10.0,12.0,random_graphs_n5_e5,4669,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06368041038513184,True,v2,original_ranking,5,"[(3, 4), (1, 2), (1, 3), (0, 4), (2, 4)]",0,0.05992770195007324,-2.5966801293114337
5,1.0,0.0,1.0,0.0,0.0,,9.0,17.0,random_graphs_n5_e5,6131,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06420040130615234,True,v2,original_ranking,5,"[(1, 4), (2, 4), (1, 2), (0, 1), (2, 3)]",0,0.05513811111450195,8.31481676657038
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,8.0,random_graphs_n5_e5,2617,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06494975090026855,True,v2,original_ranking,5,"[(0, 4), (1, 4), (1, 2), (0, 2), (0, 3)]",0,0.057555198669433594,5.794952459411531
5,1.0,0.0,1.0,0.0,0.0,,10.0,9.0,random_graphs_n5_e5,7166,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06423330307006836,True,v2,original_ranking,5,"[(0, 4), (3, 4), (1, 3), (2, 3), (1, 4)]",0,0.06901168823242188,5.558083690523452
4,1.0,0.0,0.8,0.0,0.0,,8.0,16.0,random_graphs_n5_e5,1428,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06396269798278809,True,v2,original_ranking,4,"[(0, 2), (0, 4), (3, 4), (0, 1)]",0,0.05225944519042969,-4.668432551431289
3,1.0,0.0,0.6,0.0,0.0,,8.0,12.0,random_graphs_n5_e5,8328,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06096315383911133,True,v2,original_ranking,3,"[(3, 4), (2, 3), (0, 1)]",0,0.04788684844970703,-7.1289994802726735
2,1.0,0.0,0.4,0.0,0.0,,7.0,14.0,random_graphs_n5_e5,8289,5,5,3,3,-1,2,1,5,0.009905099868774414,0.057350873947143555,True,v2,original_ranking,2,"[(3, 4), (0, 3)]",0,0.04108762741088867,1.4592906060947128
3,1.0,0.0,0.6,0.0,0.0,,8.0,14.0,random_graphs_n5_e5,5978,5,5,3,3,-1,2,1,5,0.009905099868774414,0.05857110023498535,True,v2,original_ranking,3,"[(0, 3), (3, 4), (2, 3)]",0,0.05358743667602539,-0.6354563207591962
5,1.0,0.0,1.0,0.0,0.0,,10.0,9.0,random_graphs_n5_e5,5511,5,5,3,3,-1,2,1,5,0.009905099868774414,0.0548243522644043,True,v2,original_ranking,5,"[(3, 4), (0, 3), (2, 3), (1, 2), (1, 3)]",0,0.04203987121582031,4.5745143232438625
4,1.0,0.0,0.8,0.0,0.0,,8.0,15.0,random_graphs_n5_e5,5864,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06386065483093262,True,v2,original_ranking,4,"[(3, 4), (0, 1), (1, 4), (1, 2)]",0,0.05338001251220703,2.0981592288930266
3,1.0,0.0,0.6,0.0,0.0,,8.0,9.0,random_graphs_n5_e5,606,5,5,3,3,-1,2,1,5,0.009905099868774414,0.05926799774169922,True,v2,original_ranking,3,"[(0, 1), (0, 4), (0, 3)]",0,0.034444570541381836,3.5548689374178504
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,7.0,random_graphs_n5_e5,1933,5,5,3,3,-1,2,1,5,0.009905099868774414,0.056993722915649414,True,v2,original_ranking,4,"[(0, 1), (1, 4), (1, 3), (1, 2)]",0,0.04211115837097168,8.729276823795264
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,10.0,random_graphs_n5_e5,6071,5,5,3,3,-1,2,1,5,0.009905099868774414,0.05692887306213379,True,v2,original_ranking,4,"[(2, 3), (3, 4), (1, 3), (0, 3)]",0,0.03866291046142578,1.7665126532872377
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,10.0,random_graphs_n5_e5,5504,5,5,3,3,-1,2,1,5,0.009905099868774414,0.059272050857543945,True,v2,original_ranking,4,"[(1, 2), (2, 3), (0, 2), (2, 4)]",0,0.03625059127807617,3.2658667705669475
4,0.5,0.4,0.4,0.5,0.4,0.4444,5.0,8.0,random_graphs_n5_e5,5163,5,5,3,3,-1,2,1,5,0.009905099868774414,0.0628824234008789,True,v2,original_ranking,4,"[(1, 4), (0, 4), (2, 4), (3, 2)]",0,0.07158231735229492,6.375729105419215
4,1.0,0.0,0.8,0.0,0.0,,9.0,7.0,random_graphs_n5_e5,2406,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06419253349304199,True,v2,original_ranking,4,"[(0, 4), (2, 4), (1, 2), (0, 2)]",0,0.054314613342285156,-4.692028143877638
4,1.0,0.0,0.8,0.0,0.0,,8.0,8.0,random_graphs_n5_e5,304,5,5,3,3,-1,2,1,5,0.009905099868774414,0.05999493598937988,True,v2,original_ranking,4,"[(1, 3), (0, 3), (2, 3), (4, 3)]",0,0.07207965850830078,-4.355061221061597
3,1.0,0.0,0.6,0.0,0.0,,7.0,18.0,random_graphs_n5_e5,3391,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06601810455322266,True,v2,original_ranking,3,"[(0, 1), (1, 4), (1, 3)]",0,0.053655147552490234,-1.6716715832618823
2,1.0,0.0,0.4,0.0,0.0,,7.0,13.0,random_graphs_n5_e5,359,5,5,3,3,-1,2,1,5,0.009905099868774414,0.06922674179077148,True,v2,original_ranking,2,"[(0, 2), (1, 2)]",0,0.05770087242126465,-11.716110820637944
