nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
9,0.8889,0.05,0.32,0.1111,0.05,0.069,27.0,71.0,74.0,random_graphs_n10_e20,4447,10,20,3,3,0,2,1,10,0.2245059013366699,1.3744800090789795,True,v2,original_ranking,9,"[(2, 1), (0, 1), (6, 1), (7, 1), (8, 1), (9, 1), (3, 1), (5, 1), (4, 2)]",0,19.526354551315308,-144.2094541405626
10,0.9,0.05,0.36,0.1,0.05,0.0667,28.0,66.0,67.0,random_graphs_n10_e20,2415,10,20,3,3,0,2,1,10,0.2245059013366699,1.7848491668701172,True,v2,original_ranking,10,"[(8, 5), (2, 5), (5, 1), (4, 1), (8, 9), (4, 9), (7, 1), (2, 9), (6, 5), (4, 3)]",0,43.80895066261292,-225.93740906557304
4,1.0,0.0,0.16,0.0,0.0,,24.0,79.0,89.0,random_graphs_n10_e20,3595,10,20,3,3,0,2,1,10,0.2245059013366699,1.3777623176574707,True,v2,original_ranking,4,"[(3, 9), (2, 8), (9, 8), (7, 8)]",0,16.31810736656189,-79.21337690371354
3,0.6667,0.05,0.08,0.3333,0.05,0.087,20.0,69.0,69.0,random_graphs_n10_e20,4187,10,20,3,3,0,2,1,10,0.2245059013366699,1.397726058959961,True,v2,original_ranking,3,"[(5, 7), (5, 6), (2, 6)]",0,32.26498460769653,15.382865394461772
5,0.4,0.15,0.08,0.6,0.15,0.24,20.0,66.0,76.0,random_graphs_n10_e20,4135,10,20,3,3,0,2,1,10,0.2245059013366699,1.4344494342803955,True,v2,original_ranking,5,"[(6, 3), (4, 8), (1, 8), (4, 0), (1, 0)]",0,16.81755542755127,-68.18127536890427
3,0.6667,0.05,0.08,0.3333,0.05,0.087,21.0,62.0,62.0,random_graphs_n10_e20,5174,10,20,3,3,0,2,1,10,0.2245059013366699,1.8269970417022705,True,v2,original_ranking,3,"[(6, 5), (4, 5), (7, 5)]",0,32.4506516456604,-225.74759061644687
3,0.6667,0.05,0.08,0.3333,0.05,0.087,21.0,75.0,86.0,random_graphs_n10_e20,5303,10,20,3,3,0,2,1,10,0.2245059013366699,1.386565923690796,True,v2,original_ranking,3,"[(3, 9), (3, 7), (0, 7)]",0,15.296287775039673,-64.81302800525002
1,0.0,0.05,0.0,1.0,0.05,0.0952,20.0,77.0,78.0,random_graphs_n10_e20,3942,10,20,3,3,0,2,1,10,0.2245059013366699,1.379206895828247,True,v2,original_ranking,1,"[(8, 0)]",0,17.94115686416626,-94.44097484934342
3,1.0,0.0,0.12,0.0,0.0,,23.0,78.0,79.0,random_graphs_n10_e20,2778,10,20,3,3,0,2,1,10,0.2245059013366699,1.4153099060058594,True,v2,original_ranking,3,"[(0, 3), (0, 5), (0, 7)]",0,17.698700428009033,-163.66749987539777
3,1.0,0.0,0.12,0.0,0.0,,23.0,74.0,84.0,random_graphs_n10_e20,2804,10,20,3,3,0,2,1,10,0.2245059013366699,1.821821928024292,True,v2,original_ranking,3,"[(8, 7), (4, 3), (8, 3)]",0,16.715600967407227,-144.8339462853545
5,0.8,0.05,0.16,0.2,0.05,0.08,23.0,70.0,80.0,random_graphs_n10_e20,2145,10,20,3,3,0,2,1,10,0.2245059013366699,1.3694043159484863,True,v2,original_ranking,5,"[(6, 3), (1, 3), (9, 3), (0, 2), (5, 3)]",0,22.859924793243408,-167.16724478832305
3,0.6667,0.05,0.08,0.3333,0.05,0.087,21.0,77.0,78.0,random_graphs_n10_e20,150,10,20,3,3,0,2,1,10,0.2245059013366699,1.3850429058074951,True,v2,original_ranking,3,"[(6, 5), (7, 9), (7, 5)]",0,20.467411756515503,-30.586194269820933
7,0.5714,0.15,0.16,0.4286,0.15,0.2222,19.0,75.0,75.0,random_graphs_n10_e20,8823,10,20,3,3,0,2,1,10,0.2245059013366699,1.831792116165161,True,v2,original_ranking,7,"[(4, 7), (8, 7), (3, 6), (2, 6), (9, 1), (9, 6), (8, 1)]",0,16.57657814025879,-12.446512844431954
4,0.5,0.1,0.08,0.5,0.1,0.1667,21.0,65.0,78.0,random_graphs_n10_e20,4669,10,20,3,3,0,2,1,10,0.2245059013366699,1.3644051551818848,True,v2,original_ranking,4,"[(5, 9), (1, 9), (5, 6), (9, 2)]",0,16.97268271446228,-64.18989883494977
9,1.0,0.0,0.36,0.0,0.0,,29.0,69.0,75.0,random_graphs_n10_e20,6131,10,20,3,3,0,2,1,10,0.2245059013366699,1.3787107467651367,True,v2,original_ranking,9,"[(8, 1), (9, 1), (5, 1), (0, 1), (4, 2), (6, 2), (4, 1), (4, 6), (1, 6)]",0,49.53659152984619,-97.06850238792366
4,1.0,0.0,0.16,0.0,0.0,,23.0,79.0,89.0,random_graphs_n10_e20,2617,10,20,3,3,0,2,1,10,0.2245059013366699,1.360325813293457,True,v2,original_ranking,4,"[(8, 4), (2, 9), (9, 4), (3, 2)]",0,26.975240230560303,-107.15242299589713
6,1.0,0.0,0.24,0.0,0.0,,25.0,60.0,70.0,random_graphs_n10_e20,7166,10,20,3,3,0,2,1,10,0.2245059013366699,1.8326358795166016,True,v2,original_ranking,6,"[(7, 6), (3, 6), (4, 6), (8, 3), (1, 3), (4, 2)]",0,15.735312461853027,5.067694932530885
5,1.0,0.0,0.2,0.0,0.0,,25.0,73.0,73.0,random_graphs_n10_e20,1428,10,20,3,3,0,2,1,10,0.2245059013366699,1.3932890892028809,True,v2,original_ranking,5,"[(8, 6), (0, 6), (4, 3), (6, 3), (2, 3)]",0,23.661701917648315,-105.52533089576204
2,1.0,0.0,0.08,0.0,0.0,,21.0,66.0,66.0,random_graphs_n10_e20,8328,10,20,3,3,0,2,1,10,0.2245059013366699,1.4278199672698977,True,v2,original_ranking,2,"[(0, 1), (6, 1)]",0,29.72039365768433,-210.73080021580265
5,0.8,0.05,0.16,0.2,0.05,0.08,22.0,69.0,69.0,random_graphs_n10_e20,8289,10,20,3,3,0,2,1,10,0.2245059013366699,1.3853826522827148,True,v2,original_ranking,5,"[(4, 9), (3, 9), (6, 9), (0, 3), (6, 3)]",0,10.997987031936646,-103.14807365135246
8,0.875,0.05,0.28,0.125,0.05,0.0714,25.0,64.0,72.0,random_graphs_n10_e20,5978,10,20,3,3,0,2,1,10,0.2245059013366699,1.8323326110839844,True,v2,original_ranking,8,"[(7, 9), (0, 9), (3, 1), (9, 1), (6, 9), (9, 8), (1, 8), (7, 1)]",0,29.287317991256717,-33.18101295029088
4,1.0,0.0,0.16,0.0,0.0,,24.0,62.0,64.0,random_graphs_n10_e20,5511,10,20,3,3,0,2,1,10,0.2245059013366699,1.3688633441925049,True,v2,original_ranking,4,"[(6, 1), (7, 1), (1, 8), (2, 1)]",0,26.13541984558105,-152.30431490742248
5,0.8,0.05,0.16,0.2,0.05,0.08,24.0,73.0,73.0,random_graphs_n10_e20,5864,10,20,3,3,0,2,1,10,0.2245059013366699,1.3987863063812256,True,v2,original_ranking,5,"[(6, 0), (1, 0), (8, 0), (6, 7), (3, 0)]",0,23.947885751724243,-75.75481378812293
9,0.8889,0.05,0.32,0.1111,0.05,0.069,26.0,71.0,81.0,random_graphs_n10_e20,606,10,20,3,3,0,2,1,10,0.2245059013366699,1.3985843658447266,True,v2,original_ranking,9,"[(3, 6), (4, 6), (8, 6), (1, 6), (8, 9), (3, 9), (4, 9), (2, 6), (7, 4)]",0,18.203922986984253,-55.11027399292816
4,1.0,0.0,0.16,0.0,0.0,,24.0,76.0,76.0,random_graphs_n10_e20,1933,10,20,3,3,0,2,1,10,0.2245059013366699,1.9044325351715088,True,v2,original_ranking,4,"[(2, 7), (7, 6), (1, 7), (4, 6)]",0,26.61892819404602,-131.02680041689572
0,0.0,0.0,0.0,,0.0,,20.0,70.0,70.0,random_graphs_n10_e20,6071,10,20,3,3,0,2,1,10,0.2245059013366699,1.39817476272583,False,v2,original_ranking,0,[],0,15.911352634429932,-150.10833860616935
7,1.0,0.0,0.28,0.0,0.0,,25.0,74.0,74.0,random_graphs_n10_e20,5504,10,20,3,3,0,2,1,10,0.2245059013366699,1.3881983757019043,False,v2,original_ranking,7,"[(5, 4), (1, 4), (9, 4), (7, 4), (6, 4), (2, 4), (0, 4)]",0,16.29027771949768,-73.59591651976568
5,0.8,0.05,0.16,0.2,0.05,0.08,22.0,59.0,69.0,random_graphs_n10_e20,5163,10,20,3,3,0,2,1,10,0.2245059013366699,1.8187601566314695,True,v2,original_ranking,5,"[(7, 0), (1, 0), (7, 3), (9, 0), (2, 6)]",0,20.697147130966187,26.951481674162967
7,0.7143,0.1,0.2,0.2857,0.1,0.1481,23.0,80.0,81.0,random_graphs_n10_e20,2406,10,20,3,3,0,2,1,10,0.2245059013366699,1.3665297031402588,True,v2,original_ranking,7,"[(4, 6), (4, 5), (7, 5), (4, 2), (0, 5), (8, 2), (5, 2)]",0,32.39105749130249,-216.78934647905308
7,1.0,0.0,0.28,0.0,0.0,,25.0,75.0,80.0,random_graphs_n10_e20,304,10,20,3,3,0,2,1,10,0.2245059013366699,1.3767716884613037,True,v2,original_ranking,7,"[(4, 8), (9, 8), (7, 8), (5, 8), (9, 1), (4, 1), (5, 2)]",0,20.31403541564941,-46.79861899651368
7,0.5714,0.15,0.16,0.4286,0.15,0.2222,22.0,58.0,69.0,random_graphs_n10_e20,3391,10,20,3,3,0,2,1,10,0.2245059013366699,1.399012804031372,True,v2,original_ranking,7,"[(8, 0), (7, 0), (8, 7), (3, 7), (1, 7), (9, 3), (4, 3)]",0,27.535027027130127,1.9801074675791737
7,0.8571,0.05,0.24,0.0,0.0,,25.0,63.0,75.0,random_graphs_n10_e20,359,10,20,3,3,0,2,1,10,0.2245059013366699,1.8813426494598389,True,v2,original_ranking,7,"[(8, 2), (5, 4), (0, 2), (6, 4), (0, 4), (6, 1), (4, 9)]",0,16.66934585571289,-20.565544017937334
3,0.6667,0.05,0.08,0.3333,0.05,0.087,19.0,69.0,69.0,random_graphs_n10_e20,9096,10,20,3,3,0,2,1,10,0.2245059013366699,1.374549150466919,True,v2,original_ranking,3,"[(4, 1), (0, 1), (9, 1)]",0,20.8706328868866,-37.566938063863134
8,1.0,0.0,0.32,0.0,0.0,,26.0,78.0,79.0,random_graphs_n10_e20,3533,10,20,3,3,0,2,1,10,0.2245059013366699,1.3631281852722168,True,v2,original_ranking,8,"[(2, 4), (1, 4), (3, 4), (5, 4), (9, 4), (6, 1), (2, 1), (4, 0)]",0,30.116682291030884,-234.6742148078877
5,0.8,0.05,0.16,0.2,0.05,0.08,23.0,72.0,83.0,random_graphs_n10_e20,4125,10,20,3,3,0,2,1,10,0.2245059013366699,1.3738086223602295,True,v2,original_ranking,5,"[(8, 6), (3, 7), (3, 8), (5, 8), (2, 6)]",0,25.296111345291138,-189.58667454407305
10,0.8,0.1,0.32,0.2,0.1,0.1333,27.0,62.0,63.0,random_graphs_n10_e20,3094,10,20,3,3,0,2,1,10,0.2245059013366699,1.81493616104126,True,v2,original_ranking,10,"[(9, 6), (7, 6), (3, 1), (6, 1), (6, 2), (4, 2), (7, 2), (3, 7), (8, 2), (3, 5)]",0,33.82637143135071,-30.116787272278128
10,0.9,0.05,0.36,0.1,0.05,0.0667,28.0,72.0,75.0,random_graphs_n10_e20,6398,10,20,3,3,0,2,1,10,0.2245059013366699,1.3965013027191162,True,v2,original_ranking,10,"[(5, 9), (0, 6), (3, 9), (0, 9), (2, 6), (0, 1), (9, 6), (5, 4), (0, 4), (4, 1)]",0,27.416382789611816,-175.77143374720367
3,1.0,0.0,0.0857,0.0,0.0,,13.0,40.0,49.0,random_graphs_n10_e10,7816,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0907089710235596,True,v2,original_ranking,3,"[(0, 1), (1, 2), (1, 9)]",0,0.3970961570739746,-24.076268933751106
0,0.0,0.0,0.0,,0.0,,10.0,38.0,38.0,random_graphs_n10_e10,3578,10,10,3,3,-1,2,1,6,0.1508183479309082,1.5935182571411133,True,v2,original_ranking,0,[],0,0.4469199180603027,-21.485462896063027
5,1.0,0.0,0.1429,0.0,0.0,,15.0,32.0,32.0,random_graphs_n10_e10,2656,10,10,3,3,-1,2,1,6,0.1508183479309082,1.161630630493164,True,v2,original_ranking,5,"[(0, 2), (0, 9), (4, 9), (0, 7), (1, 9)]",0,0.6780426502227783,-70.8256665501041
2,1.0,0.0,0.0571,0.0,0.0,,12.0,58.0,68.0,random_graphs_n10_e10,2688,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1786091327667236,True,v2,original_ranking,2,"[(4, 7), (4, 8)]",0,0.5516133308410645,7.518582355528229
1,1.0,0.0,0.0286,0.0,0.0,,11.0,32.0,32.0,random_graphs_n10_e10,2494,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1755430698394775,True,v2,original_ranking,1,"[(1, 5)]",0,0.4627022743225097,-1.0412071797478686
4,1.0,0.0,0.1143,0.0,0.0,,14.0,28.0,28.0,random_graphs_n10_e10,183,10,10,3,3,-1,2,1,6,0.1508183479309082,1.557173252105713,True,v2,original_ranking,4,"[(1, 4), (0, 4), (4, 7), (4, 5)]",0,0.4556543827056885,9.491321288490283
3,1.0,0.0,0.0857,0.0,0.0,,13.0,51.0,51.0,random_graphs_n10_e10,7977,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1057913303375244,True,v2,original_ranking,3,"[(4, 9), (4, 6), (4, 5)]",0,0.4910140037536621,20.345843334791216
0,0.0,0.0,0.0,,0.0,,10.0,33.0,33.0,random_graphs_n10_e10,3199,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1049470901489258,True,v2,original_ranking,0,[],0,0.6227355003356934,28.986572951700367
3,1.0,0.0,0.0857,0.0,0.0,,13.0,30.0,37.0,random_graphs_n10_e10,316,10,10,3,3,-1,2,1,6,0.1508183479309082,1.557265281677246,True,v2,original_ranking,3,"[(1, 8), (1, 9), (5, 9)]",0,0.7473235130310059,-86.69861539359815
0,0.0,0.0,0.0,,0.0,,10.0,28.0,28.0,random_graphs_n10_e10,8266,10,10,3,3,-1,2,1,6,0.1508183479309082,1.116377830505371,True,v2,original_ranking,0,[],0,0.4336543083190918,-51.917761893816966
4,1.0,0.0,0.1143,0.0,0.0,,14.0,52.0,56.0,random_graphs_n10_e10,1532,10,10,3,3,-1,2,1,6,0.1508183479309082,1.099595546722412,True,v2,original_ranking,4,"[(0, 1), (0, 2), (3, 5), (0, 3)]",0,0.6212558746337891,-42.875013837113706
0,0.0,0.0,0.0,,0.0,,10.0,43.0,43.0,random_graphs_n10_e10,1009,10,10,3,3,-1,2,1,6,0.1508183479309082,1.132359504699707,True,v2,original_ranking,0,[],0,0.3148047924041748,2.5182641040251195
4,1.0,0.0,0.1143,0.0,0.0,,14.0,36.0,38.0,random_graphs_n10_e10,2250,10,10,3,3,-1,2,1,6,0.1508183479309082,1.542250394821167,True,v2,original_ranking,4,"[(3, 6), (1, 4), (1, 7), (1, 3)]",0,0.3511250019073486,-1.3732970267311255
2,1.0,0.0,0.0571,0.0,0.0,,12.0,53.0,55.0,random_graphs_n10_e10,4447,10,10,3,3,-1,2,1,6,0.1508183479309082,1.097494125366211,True,v2,original_ranking,2,"[(5, 6), (1, 5)]",0,0.3080718517303467,-12.618248612304937
0,0.0,0.0,0.0,,0.0,,10.0,32.0,32.0,random_graphs_n10_e10,2415,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0826504230499268,True,v2,original_ranking,0,[],0,0.5601251125335693,-71.28929663652836
0,0.0,0.0,0.0,,0.0,,10.0,31.0,31.0,random_graphs_n10_e10,3595,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1201937198638916,True,v2,original_ranking,0,[],0,0.2738683223724365,-22.53593874957637
4,1.0,0.0,0.1143,0.0,0.0,,14.0,58.0,58.0,random_graphs_n10_e10,4187,10,10,3,3,-1,2,1,6,0.1508183479309082,1.522775411605835,True,v2,original_ranking,4,"[(3, 4), (0, 4), (2, 3), (4, 9)]",0,0.483652114868164,-43.724196469220544
0,0.0,0.0,0.0,,0.0,,10.0,40.0,40.0,random_graphs_n10_e10,4135,10,10,3,3,-1,2,1,6,0.1508183479309082,1.098050832748413,True,v2,original_ranking,0,[],0,0.4400722980499267,-38.48843189827822
3,1.0,0.0,0.0857,0.0,0.0,,13.0,50.0,51.0,random_graphs_n10_e10,5174,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0897855758666992,True,v2,original_ranking,3,"[(0, 7), (0, 5), (3, 5)]",0,0.4496498107910156,-5.708672851518199
3,1.0,0.0,0.0857,0.0,0.0,,13.0,40.0,48.0,random_graphs_n10_e10,5303,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1223633289337158,True,v2,original_ranking,3,"[(1, 2), (1, 6), (1, 8)]",0,0.3098483085632324,-24.926318593598484
3,1.0,0.0,0.0857,0.0,0.0,,13.0,45.0,56.0,random_graphs_n10_e10,3942,10,10,3,3,-1,2,1,6,0.1508183479309082,1.525015115737915,True,v2,original_ranking,3,"[(3, 8), (8, 9), (4, 7)]",0,0.6439814567565918,-71.55788738461797
3,1.0,0.0,0.0857,0.0,0.0,,13.0,30.0,30.0,random_graphs_n10_e10,2778,10,10,3,3,-1,2,1,6,0.1508183479309082,1.103689432144165,True,v2,original_ranking,3,"[(1, 2), (4, 8), (2, 8)]",0,0.6851511001586914,-42.045287415196334
0,0.0,0.0,0.0,,0.0,,10.0,35.0,35.0,random_graphs_n10_e10,2804,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1042749881744385,True,v2,original_ranking,0,[],0,0.4110357761383056,32.146454816916844
2,1.0,0.0,0.0571,0.0,0.0,,12.0,30.0,30.0,random_graphs_n10_e10,2145,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1372334957122805,True,v2,original_ranking,2,"[(1, 8), (1, 6)]",0,0.2668595314025879,-25.346704467375915
2,1.0,0.0,0.0571,0.0,0.0,,12.0,29.0,37.0,random_graphs_n10_e10,150,10,10,3,3,-1,2,1,6,0.1508183479309082,1.5428197383880615,True,v2,original_ranking,2,"[(1, 2), (1, 9)]",0,0.266984224319458,-5.41007654927655
3,1.0,0.0,0.0857,0.0,0.0,,13.0,47.0,47.0,random_graphs_n10_e10,8823,10,10,3,3,-1,2,1,6,0.1508183479309082,1.123746395111084,True,v2,original_ranking,3,"[(0, 7), (0, 1), (0, 5)]",0,0.6319851875305176,-33.81987434248678
5,1.0,0.0,0.1429,0.0,0.0,,15.0,40.0,65.0,random_graphs_n10_e10,4669,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1063432693481443,True,v2,original_ranking,5,"[(6, 9), (4, 9), (2, 4), (1, 5), (1, 6)]",0,0.4527838230133056,-41.66590770448888
2,1.0,0.0,0.0571,0.0,0.0,,12.0,42.0,42.0,random_graphs_n10_e10,6131,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1131563186645508,True,v2,original_ranking,2,"[(1, 9), (1, 7)]",0,0.5105290412902832,-66.1450255992654
4,1.0,0.0,0.1143,0.0,0.0,,14.0,35.0,45.0,random_graphs_n10_e10,2617,10,10,3,3,-1,2,1,6,0.1508183479309082,1.5461955070495603,True,v2,original_ranking,4,"[(4, 8), (4, 6), (2, 3), (3, 7)]",0,0.3293855190277099,26.97965432582605
0,0.0,0.0,0.0,,0.0,,10.0,18.0,18.0,random_graphs_n10_e10,7166,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1268243789672852,True,v2,original_ranking,0,[],0,0.325798749923706,-8.208932074026096
0,0.0,0.0,0.0,,0.0,,10.0,24.0,24.0,random_graphs_n10_e10,1428,10,10,3,3,-1,2,1,6,0.1508183479309082,1.099470615386963,True,v2,original_ranking,0,[],0,0.2393178939819336,15.779610131845716
2,1.0,0.0,0.0571,0.0,0.0,,12.0,29.0,38.0,random_graphs_n10_e10,8328,10,10,3,3,-1,2,1,6,0.1508183479309082,1.5331058502197266,True,v2,original_ranking,2,"[(4, 8), (8, 9)]",0,0.4280145168304443,-34.030833507883614
3,1.0,0.0,0.0857,0.0,0.0,,13.0,41.0,41.0,random_graphs_n10_e10,8289,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1066656112670898,True,v2,original_ranking,3,"[(0, 3), (3, 7), (7, 8)]",0,0.3191342353820801,-18.96403430775907
6,1.0,0.0,0.1714,0.0,0.0,,16.0,38.0,38.0,random_graphs_n10_e10,5978,10,10,3,3,-1,2,1,6,0.1508183479309082,1.119445562362671,True,v2,original_ranking,6,"[(8, 9), (4, 5), (4, 9), (1, 8), (5, 8), (2, 5)]",0,0.593656063079834,-35.99555895734832
0,0.0,0.0,0.0,,0.0,,10.0,35.0,35.0,random_graphs_n10_e10,5511,10,10,3,3,-1,2,1,6,0.1508183479309082,1.1075963973999023,True,v2,original_ranking,0,[],0,0.1835067272186279,16.08825676415053
3,1.0,0.0,0.0857,0.0,0.0,,13.0,63.0,74.0,random_graphs_n10_e10,5864,10,10,3,3,-1,2,1,6,0.1508183479309082,1.5364155769348145,True,v2,original_ranking,3,"[(6, 8), (8, 9), (1, 6)]",0,0.3186626434326172,14.826419386153749
2,1.0,0.0,0.0571,0.0,0.0,,12.0,34.0,34.0,random_graphs_n10_e10,606,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0726771354675293,True,v2,original_ranking,2,"[(3, 9), (3, 7)]",0,0.5657997131347656,-61.84574655205969
6,1.0,0.0,0.1714,0.0,0.0,,16.0,51.0,60.0,random_graphs_n10_e10,1933,10,10,3,3,-1,2,1,6,0.1508183479309082,1.100794792175293,True,v2,original_ranking,6,"[(0, 2), (2, 9), (2, 5), (2, 4), (0, 3), (0, 1)]",0,0.6762599945068359,-27.89619154973996
0,0.0,0.0,0.0,,0.0,,10.0,57.0,57.0,random_graphs_n10_e10,6071,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0910658836364746,True,v2,original_ranking,0,[],0,0.4358823299407959,-41.64289193633306
0,0.0,0.0,0.0,,0.0,,10.0,29.0,29.0,random_graphs_n10_e10,5504,10,10,3,3,-1,2,1,6,0.1508183479309082,1.53698468208313,True,v2,original_ranking,0,[],0,0.3148167133331299,0.0085931716230488
1,1.0,0.0,0.0286,0.0,0.0,,11.0,35.0,35.0,random_graphs_n10_e10,5163,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0868515968322754,True,v2,original_ranking,1,"[(6, 7)]",0,0.3869359493255615,-7.928608748358601
0,0.0,0.0,0.0,,0.0,,10.0,23.0,23.0,random_graphs_n10_e10,2406,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0949673652648926,True,v2,original_ranking,0,[],0,0.2967822551727295,24.26238534239821
2,1.0,0.0,0.0571,0.0,0.0,,12.0,30.0,30.0,random_graphs_n10_e10,304,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0878956317901611,True,v2,original_ranking,2,"[(6, 7), (7, 8)]",0,0.3304102420806885,-38.18304288392471
0,0.0,0.0,0.0,,0.0,,10.0,39.0,39.0,random_graphs_n10_e10,3391,10,10,3,3,-1,2,1,6,0.1508183479309082,1.5816423892974854,True,v2,original_ranking,0,[],0,0.5689742565155029,-9.718632751563389
3,1.0,0.0,0.0857,0.0,0.0,,13.0,48.0,58.0,random_graphs_n10_e10,359,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0954184532165527,True,v2,original_ranking,3,"[(1, 6), (1, 7), (7, 8)]",0,0.3598709106445312,-24.47592964229096
3,1.0,0.0,0.0857,0.0,0.0,,13.0,30.0,38.0,random_graphs_n10_e10,9096,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0874311923980713,True,v2,original_ranking,3,"[(6, 8), (2, 7), (2, 6)]",0,0.5794365406036377,-30.860801959179785
0,0.0,0.0,0.0,,0.0,,10.0,50.0,50.0,random_graphs_n10_e10,3533,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0907244682312012,True,v2,original_ranking,0,[],0,0.3085243701934814,16.590829799923885
0,0.0,0.0,0.0,,0.0,,10.0,36.0,36.0,random_graphs_n10_e10,4125,10,10,3,3,-1,2,1,6,0.1508183479309082,1.536400556564331,True,v2,original_ranking,0,[],0,0.4581527709960937,3.972444407595333
5,1.0,0.0,0.1429,0.0,0.0,,15.0,26.0,29.0,random_graphs_n10_e10,3094,10,10,3,3,-1,2,1,6,0.1508183479309082,1.0871047973632812,True,v2,original_ranking,5,"[(5, 6), (5, 8), (6, 7), (0, 4), (4, 5)]",0,0.3327856063842773,23.8647317336372
0,0.0,0.0,0.0,,0.0,,10.0,44.0,44.0,random_graphs_n10_e10,6398,10,10,3,3,-1,2,1,6,0.1508183479309082,1.107607364654541,True,v2,original_ranking,0,[],0,0.4289577007293701,-1.5287169912598515
2,1.0,0.0,0.08,0.0,0.0,,22.0,77.0,77.0,random_graphs_n10_e20,7816,10,20,3,3,-1,2,1,6,0.1465334892272949,1.5046534538269043,True,v2,original_ranking,2,"[(5, 9), (2, 9)]",0,1.802700757980347,-181.98528873565544
3,0.6667,0.05,0.08,0.0,0.0,,22.0,57.0,62.0,random_graphs_n10_e20,3578,10,20,3,3,-1,2,1,6,0.1465334892272949,1.0487854480743408,True,v2,original_ranking,3,"[(0, 4), (1, 9), (0, 1)]",0,0.9144413471221924,-171.07853026021328
0,0.0,0.0,0.0,,0.0,,20.0,67.0,67.0,random_graphs_n10_e20,2656,10,20,3,3,-1,2,1,6,0.1465334892272949,1.0554115772247314,True,v2,original_ranking,0,[],0,1.204096794128418,-90.83691661319504
0,0.0,0.0,0.0,,0.0,,20.0,76.0,76.0,random_graphs_n10_e20,2688,10,20,3,3,-1,2,1,6,0.1465334892272949,1.042442798614502,True,v2,original_ranking,0,[],0,1.355133295059204,-150.84289781160757
4,1.0,0.0,0.16,0.0,0.0,,24.0,67.0,77.0,random_graphs_n10_e20,2494,10,20,3,3,-1,2,1,6,0.1465334892272949,1.547699213027954,True,v2,original_ranking,4,"[(6, 9), (4, 6), (0, 9), (1, 4)]",0,1.6607897281646729,-244.5919739196825
2,1.0,0.0,0.08,0.0,0.0,,22.0,56.0,58.0,random_graphs_n10_e20,183,10,20,3,3,-1,2,1,6,0.1465334892272949,1.0538597106933594,True,v2,original_ranking,2,"[(3, 8), (0, 3)]",0,2.082810640335083,-233.8886798681123
0,0.0,0.0,0.0,,0.0,,20.0,78.0,78.0,random_graphs_n10_e20,7977,10,20,3,3,-1,2,1,6,0.1465334892272949,1.0482254028320312,True,v2,original_ranking,0,[],0,1.060519456863403,-38.710094548566815
4,0.75,0.05,0.12,0.25,0.05,0.0833,23.0,74.0,86.0,random_graphs_n10_e20,3199,10,20,3,3,-1,2,1,6,0.1465334892272949,1.1135566234588623,True,v2,original_ranking,4,"[(2, 3), (1, 7), (7, 9), (3, 7)]",0,2.2245380878448486,-266.3243472478581
3,1.0,0.0,0.12,0.0,0.0,,23.0,67.0,67.0,random_graphs_n10_e20,316,10,20,3,3,-1,2,1,6,0.1465334892272949,1.5007877349853516,True,v2,original_ranking,3,"[(1, 4), (4, 5), (3, 5)]",0,3.0939955711364746,-394.4641403071277
0,0.0,0.0,0.0,,0.0,,20.0,70.0,70.0,random_graphs_n10_e20,8266,10,20,3,3,-1,2,1,6,0.1465334892272949,1.0608844757080078,True,v2,original_ranking,0,[],0,1.356778860092163,-89.23187453815856
4,1.0,0.0,0.16,0.0,0.0,,24.0,76.0,78.0,random_graphs_n10_e20,1532,10,20,3,3,-1,2,1,6,0.1465334892272949,1.0651862621307373,True,v2,original_ranking,4,"[(4, 6), (5, 7), (2, 8), (2, 7)]",0,1.7301137447357178,-261.48566940728614
